300	2
0.00892017	174.902	
0.00896072	177.523	
0.00887822	172.601	
0.00894754	181.96	
0.00888113	172.333	
0.00894167	178.969	
0.00883001	170.624	
0.00876603	168.409	
0.00880667	169.263	
0.0088885	172.96	
0.00884344	171.004	
0.00897259	177.337	
0.00896031	176.397	
0.0088823	171.949	
0.0089371	174.998	
0.0088474	170.604	
0.00895995	179.701	
0.00879423	169.074	
0.00885184	171.3	
0.00886562	171.593	
0.00882465	170.111	
0.00881547	170.069	
0.00879774	169.543	
0.00890797	173.34	
0.00887806	171.984	
0.00889616	172.712	
0.008915	173.848	
0.00887636	172.693	
0.00890035	173.039	
0.00888264	172.571	
0.0089038	172.999	
0.00880061	169.259	
0.0087983	169.405	
0.00880525	170.073	
0.00888382	172.494	
0.00882917	170.758	
0.00895766	176.31	
0.00883908	171.056	
0.00894536	175.733	
0.00888974	173.216	
0.00882135	170.398	
0.00891318	173.8	
0.00894905	176.337	
0.00890453	173.433	
0.00895155	175.667	
0.00892452	174.397	
0.00891565	174.155	
0.00889271	173.355	
0.00896257	181.296	
0.00881965	170.025	
0.00893698	175.226	
0.00883749	170.997	
0.00877249	168.978	
0.00879693	170.258	
0.00879794	169.97	
0.0088957	173.306	
0.00881817	170.813	
0.00877834	169.476	
0.00898143	177.859	
0.00894673	175.639	
0.00888486	172.561	
0.00885862	172.276	
0.00894661	180.785	
0.00892607	175.049	
0.00890532	173.814	
0.0089564	176.69	
0.00881716	170.704	
0.00883235	170.892	
0.00884412	171.337	
0.0088333	171.013	
0.00882319	170.847	
0.00884163	171.701	
0.00897262	177.783	
0.00893033	175.337	
0.00891037	174.235	
0.00889555	174.052	
0.00893981	175.647	
0.00891497	174.694	
0.00883673	171.623	
0.00891621	174.631	
0.00888129	172.938	
0.0088378	171.481	
0.0088941	173.629	
0.00897176	182.464	
0.00896664	177.592	
0.00888445	173.153	
0.0088229	171.152	
0.00888145	173.196	
0.00877313	170	
0.00884196	172.205	
0.00898132	179.234	
0.00885955	172.16	
0.00894904	176.389	
0.00887838	173.589	
0.00891614	174.982	
0.00898042	178.283	
0.00892961	175.572	
0.00882455	171.01	
0.00889423	173.802	
0.00897766	178.178	
0.00879603	170.24	
0.00885803	172.391	
0.00881503	170.228	
0.00884377	171.96	
0.0088738	173.177	
0.00895604	177.149	
0.00885673	172.583	
0.00897966	178.635	
0.00892369	175.465	
0.00894169	176.736	
0.00887832	173.87	
0.00895685	177.428	
0.00886253	172.873	
0.00896801	178.14	
0.00887765	173.459	
0.00893469	176.377	
0.00891697	175.696	
0.00886034	173.209	
0.00887691	173.915	
0.00896948	178.387	
0.00885178	172.804	
0.00886298	173.019	
0.00895839	177.857	
0.0089517	177.294	
0.00882437	171.31	
0.00881595	171.622	
0.00893511	176.749	
0.0088908	174.281	
0.00883739	172.495	
0.00882156	171.904	
0.00876782	170.578	
0.00888247	173.89	
0.00888063	173.958	
0.00880833	171.785	
0.00885826	173.287	
0.00882056	171.589	
0.00881808	171.505	
0.00896179	182.751	
0.00893406	176.5	
0.00890563	175.211	
0.0088322	171.949	
0.00884955	172.41	
0.0089639	182.859	
0.00892305	176.268	
0.00879922	171.292	
0.00895216	182.56	
0.00894645	177.212	
0.00893472	176.778	
0.00888978	174.883	
0.00891341	176.235	
0.00896289	182.674	
0.00896695	183.869	
0.0089615	178.206	
0.00896841	179.259	
0.00890894	175.632	
0.00883332	172.528	
0.00885219	172.982	
0.00894086	177.001	
0.00890042	175.422	
0.00897209	183.761	
0.00893253	176.572	
0.00896427	182.576	
0.00883154	172.659	
0.00894675	178.236	
0.00882315	172.294	
