300	2
0.00793082	5736.11	
0.00793082	5736.11	
0.00793082	5736.11	
0.00793082	5736.11	
0.00793082	5736.11	
0.00793082	5736.11	
0.00793082	5736.11	
0.00793082	5736.11	
0.00793082	5736.11	
0.00793082	5736.11	
0.00793082	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793083	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793084	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793085	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
0.00793086	5736.11	
