300	2
0.00766516	178.148	
0.00753054	158.792	
0.00746803	155.855	
0.00757663	160.678	
0.00747086	156.969	
0.00745259	154.383	
0.00748684	156.277	
0.0076861	148.758	
0.00747239	155.641	
0.00750058	156.145	
0.00771082	180.211	
0.00749093	155.263	
0.00749919	157.219	
0.00750412	157.493	
0.00748741	156.46	
0.00753255	156.704	
0.00751395	170.824	
0.00747114	156.191	
0.00749411	156.228	
0.00747916	156.274	
0.00750112	155.88	
0.00747957	155.886	
0.00752957	159.734	
0.00755601	159.719	
0.00746711	155.296	
0.00745977	155.621	
0.00753106	158.529	
0.00772811	152.222	
0.00755073	158.87	
0.00753113	157.632	
0.00752074	157.81	
0.00748357	156.04	
0.00748551	156.543	
0.00752698	157.841	
0.00744391	155.091	
0.00764947	165.015	
0.00775692	153.61	
0.00755683	160.293	
0.00750043	156.926	
0.00748666	154.898	
0.00748038	155.396	
0.00750159	157.31	
0.00743797	154.893	
0.00759463	174.769	
0.00744107	155.386	
0.00745602	157.985	
0.0074498	151.898	
0.00752183	157.522	
0.00748473	156.395	
0.0075283	157.932	
0.00752013	157.397	
0.00746982	153.86	
0.00749805	156.559	
0.00743773	152.869	
0.0075989	161.492	
0.0074772	156.304	
0.00755857	160.052	
0.00752429	157.124	
0.0075121	157.974	
0.00778415	151.285	
0.00749382	156.203	
0.00744447	152.887	
0.00749015	158.096	
