300	2
0.00757594	64.0133	
0.00757627	63.9989	
0.00757996	64.0622	
0.00758104	64.0553	
0.00758207	64.0465	
0.00758185	63.9903	
0.00758051	63.9258	
0.00758099	63.8793	
0.00758328	63.9023	
0.00758229	63.8736	
0.00758643	63.9437	
0.00758754	63.9245	
0.00758708	63.8722	
0.00758367	63.7514	
0.00758394	63.7476	
0.0075877	63.7627	
0.0075891	63.7906	
0.00758677	63.6761	
0.00758793	63.6828	
0.00758519	63.613	
0.0075914	63.7395	
0.00759561	63.7639	
0.00759327	63.676	
0.00758988	63.5285	
0.00759175	63.5325	
0.00759229	63.5787	
0.00759611	63.6053	
0.0075932	63.4436	
0.00759181	63.3877	
0.00759203	63.3863	
0.00756811	62.5976	
0.00760326	63.5989	
0.00759941	63.5133	
0.00759489	63.2831	
0.00759939	63.4071	
0.00759908	63.3582	
0.00760052	63.3743	
0.00760279	63.4155	
0.00760175	62.8668	
0.00760571	62.9573	
0.00760611	62.9234	
0.00760592	62.8792	
0.00760938	62.9346	
0.00760868	62.8982	
0.00760726	62.8429	
0.00760941	62.8538	
0.00760956	62.8288	
0.00761044	62.8363	
0.00761305	62.9086	
0.00761222	62.8371	
0.0076135	62.8717	
0.00761551	62.8874	
0.00761352	62.7772	
0.00761705	62.8683	
0.00761588	62.8151	
0.00761518	62.7557	
0.00761639	62.7972	
0.00761734	62.7806	
0.00761937	62.8185	
0.00761759	62.7539	
0.00761959	62.7806	
0.00762052	62.7799	
0.00762	62.7271	
0.00762002	62.6935	
0.00762159	62.7236	
0.00762354	62.7489	
0.00762172	62.6796	
0.0076235	62.6824	
0.00762299	62.6774	
0.00762584	62.7222	
0.00762433	62.6771	
0.00762643	62.7119	
0.00762673	62.6929	
0.00763025	62.429	
0.00762717	62.6713	
0.00763171	62.4189	
0.00763324	62.4104	
0.00763235	62.3778	
0.00763485	62.4137	
0.00763526	62.4096	
0.0076347	62.3818	
0.00763748	62.4203	
0.0076381	62.3948	
0.00763855	62.3926	
0.00763819	62.3644	
0.0076395	62.3769	
0.00764147	62.4061	
0.00764148	62.3739	
0.00764242	62.3756	
0.00764352	62.3846	
0.00764405	62.3806	
0.00764432	62.3738	
0.00764562	62.3895	
0.00764647	62.4033	
0.00764817	62.411	
0.0076491	62.4252	
0.00764902	62.3743	
0.00764823	62.3202	
0.0076505	62.3593	
0.00765173	62.3902	
0.00765319	62.3976	
0.00765441	62.4117	
0.00765513	62.3967	
0.00765581	62.4137	
0.00765597	62.3954	
0.00765574	62.3022	
0.00765722	62.3019	
0.00766153	62.2036	
0.00766316	62.2247	
0.0076634	62.2082	
0.00766472	62.2121	
0.00766571	62.2268	
0.00766557	62.1842	
0.00766659	62.1936	
0.00766791	62.2167	
0.00766861	62.2134	
0.00766924	62.2073	
0.00767082	62.2334	
0.00767113	62.2424	
0.00767215	62.2413	
0.00767277	62.251	
0.0076737	62.2647	
0.00767356	62.2361	
0.00767488	62.2535	
0.0076752	62.2439	
0.00767646	62.2756	
0.00767663	62.2533	
0.00767724	62.2598	
0.00767752	62.2697	
0.00767833	62.2837	
0.00767798	62.2178	
0.00767876	62.2235	
0.00767856	62.2018	
0.00768021	62.2575	
0.00768066	62.2604	
0.0076808	62.2628	
0.00768174	62.3052	
0.00768242	62.3352	
0.00768316	62.3574	
0.00768288	62.3495	
0.00768322	62.3593	
0.00768307	62.3652	
0.00768296	62.3592	
0.00768329	62.3748	
0.00768373	62.3952	
0.00768359	62.4184	
0.00768647	62.3196	
0.00768639	62.3231	
0.00768548	62.3131	
0.00768576	62.3251	
0.00768543	62.3272	
0.00768628	62.3675	
0.00768541	62.359	
0.00768693	62.3757	
0.00768699	62.3978	
0.00768773	62.4407	
0.00768718	62.4297	
0.00768807	62.4799	
0.00768753	62.4861	
0.00768761	62.5103	
0.00768614	62.47	
0.00768581	62.4876	
0.00768608	62.5237	
0.00768576	62.5446	
0.00768633	62.6019	
0.00768602	62.609	
0.00768631	62.6447	
0.00768655	62.6726	
0.00768567	62.6678	
0.0076861	62.7072	
0.0076861	62.7264	
0.00768582	62.7408	
0.0076863	62.7738	
0.00768645	62.8018	
0.00768653	62.8092	
0.00768628	62.814	
0.00768701	62.8588	
0.00768732	62.8724	
0.00768755	62.893	
0.00768796	62.9112	
0.00768842	62.9277	
0.00768825	62.9339	
0.00768875	62.9473	
0.00768891	62.9506	
0.00768989	62.987	
0.00769346	63.0221	
