% Model:              3channel3D.mph
% Version:            COMSOL 5.3.0.316
% Date:               Mar 1 2023, 16:57
% Dimension:          3
% Nodes:              11626
% Expressions:        4
% Description:        Velocity field, x component, Velocity field, y component, Velocity field, z component, Pressure
% Length unit:        m
% X                       Y                        Z                        u (m/s) @ t=10           v (m/s) @ t=10           w (m/s) @ t=10           p (Pa) @ t=10
0.572128                  0.392452                 0.961223                 0.007291129736982145     0.01847775311433931      0.0016513895368378152    13.208513810089059
0.675471                  0.46437                  1                        0                        0                        0                        13.024601730312806
0.586271                  0.373162                 0.905765                 -0.006257429111060077    0.03588826162058611      -0.0031711029980060054   13.210063615021248
0.561612                  0.355405                 0.867348                 -0.013926185005431458    0.03396852563852097      -0.006622521765971108    13.21409000219611
0.543545                  0.382855                 0.889569                 -0.005224872874174434    0.026153513063223634     -9.229996745323948E-4    13.21464333761957
0.647026                  0.425807                 0.909541                 0.021098426381109342     0.05263589895964792      0.009534356717983848     13.192300066610434
0.612469                  0.40149                  0.905551                 0.0049614025938770085    0.041030679300924966     3.718865243184466E-4     13.203776771066979
0.642703                  0.427496                 1                        0                        0                        0                        13.178696218178548
0.405864                  0.806679                 0.419572                 -0.020882413705502725    -0.009984274688228375    0.0029025893249043653    13.21776328236397
0.396145                  0.860189                 0.378795                 -0.01929072987545891     -0.006081370575465595    0.003929595889165836     13.21775357449088
0.38339                   0.943454                 0.308351                 -0.00980085182913018     -7.887905981870685E-4    0.003179762931860223     13.217658741737196
0.366255                  1                        0.283814                 0                        0                        0                        13.217385649779134
0.232012                  1                        0.404827                 0                        0                        0                        13.216892024315793
0.296339                  0.950619                 0.394482                 -0.005905793702220551    -9.295915919434058E-4    0.0015902421747513613    13.217326331387014
0.256318                  0.959675                 0.403044                 -0.004129044112076199    -6.1555907211113E-4      0.001213052496992235     13.217190861051227
0.365313                  0.887425                 0.389606                 -0.01538011507507355     -0.0039621979839983175   0.0031975700545413457    13.21743580134358
0.398866                  0.902037                 0.363908                 -0.015612643393671652    -0.00316586116382074     0.0038713360560831494    13.217573187879388
0.348737                  0.943713                 0.359519                 -0.008223007923993128    -8.366665558881507E-4    0.0024354041296866156    13.217407841749296
0.285954                  1                        0.372933                 0                        0                        0                        13.21698017353468
0.33216                   1                        0.329432                 0                        0                        0                        13.217114410470861
0.333794                  0.415822                 0.873271                 -0.0095626093451419      0.005744559042904325     -0.003526616197014136    13.218137615001368
0.370996                  0.378059                 0.890029                 -0.010052077136854786    0.008121955948652098     -0.0018752040703473136   13.218224865046071
0.356892                  0.41094                  0.835044                 -0.010957852107095491    0.0076918586340247634    -0.0051862389351618274   13.218256529259394
0.430485                  0.40322                  0.774406                 -0.009078113143870425    0.013570413928908448     -0.007099793324133606    13.218314011341908
0.37999                   0.406058                 0.796816                 -0.011160842804134874    0.009981623277364234     -0.006858570432853535    13.21817213888833
0.429749                  0.392708                 0.830132                 -0.011142457441285267    0.013522545063318887     -0.0037175482199951486   13.218282043796233
0.613271                  0.425717                 0.969352                 0.02540243135704949      0.022409539988363543     0.004773439027115655     13.195739044240215
0.603516                  0.416611                 1                        0                        0                        0                        13.201962539207367
0.50933                   0.358719                 0.895852                 -0.00921071956759244     0.02152896036878743      -7.448175197978247E-4    13.216085258879687
0.445708                  0.343558                 0.939558                 -0.006416537997239724    0.009362704337232927     7.820078811158935E-5     13.217503098818124
0.477146                  0.341529                 0.910787                 -0.010017753537218196    0.016106613187693204     -5.030339858816755E-4    13.217266458301022
0.475515                  0.38                     0.868538                 -0.009727936221654836    0.017698832109922163     -0.001354763072018122    13.217475391955745
0.409449                  0.417093                 0.858248                 -0.008767813643276803    0.009097872284071162     -0.0027458509001466232   13.218076279002416
0.536532                  0.38816                  0.955895                 0.003925110626557707     0.014079493750905545     0.0010964922987804816    13.213336391077746
0.563492                  0.406972                 1                        0                        0                        0                        13.21068537043215
0.232259                  0.793653                 0.552776                 -0.013003254248775901    -0.01260869526293853     -0.0031613380338653754   13.216864736700876
0.190781                  0.879857                 0.528866                 -0.007619472768177983    -0.005380687281553812    -0.0011638825769577077   13.217412795008128
0.16518                   0.860228                 0.560325                 -0.007258244458002153    -0.006857239129049504    -0.0024104052289855692   13.217447673403335
0.220029                  0.835233                 0.544714                 -0.011299557126134       -0.009030826957284438    -0.002135271729142544    13.217230123447845
0.219752                  0.89771                  0.467263                 -0.007910732082362587    -0.003964596934046752    8.70597343403164E-4      13.217392314434804
0.252812                  0.954137                 0.445881                 -0.004442812290671198    -7.173438540884248E-4    8.031278541407843E-4     13.217148336674033
0.257321                  0.915479                 0.413545                 -0.008135857867311136    -0.002613241314978635    0.0019791338460458164    13.21743994064154
0.283477                  0.787994                 0.490117                 -0.014981956877751019    -0.013241618387750844    1.78313684694884E-4      13.216725998219836
0.249308                  0.830621                 0.515674                 -0.012885001798177401    -0.009406701178820052    -9.20967017238107E-4     13.217272023276871
0.329339                  0.771328                 0.510515                 -0.015015826813760803    -0.013667789131945478    -0.001156114256564581    13.21668720071814
0.34219                   0.82583                  0.413375                 -0.01812611851648888     -0.008689273516665243    0.003210808818412486     13.217435322006926
0.327494                  0.802476                 0.459129                 -0.016986900103397123    -0.01118663125709984     0.0015293538822234842    13.217041235758657
0.27116                   0.873615                 0.464333                 -0.011742768406287104    -0.005550263397144593    0.001145843790920066     13.21735554463883
0.268708                  0.838956                 0.441731                 -0.013596236115882567    -0.008405981786912545    0.0022547699807050387    13.21732209171967
0.291326                  0.837332                 0.47908                  -0.014504048638554584    -0.008571512283483677    6.97923580456839E-4      13.217265198974305
0.370341                  0.871107                 0.429953                 -0.01649982073092307     -0.005244566361161513    0.002234797991787961     13.21746526332812
0.326341                  0.468996                 0.827617                 -0.009174600616808465    0.002556331081174698     -0.007014936598140806    13.217963541824847
0.42875                   0.39397                  0.892649                 -0.008124229969156703    0.010742388205297673     -7.809077497840897E-4    13.217885923061743
0.487926                  0.385062                 0.959852                 1.8220193004631587E-4    0.007971692870793641     4.3525204321858394E-4    13.21543790347033
0.514837                  0.399053                 1                        0                        0                        0                        13.215153822263147
0.413999                  0.346944                 1                        0                        0                        0                        13.217658054354706
0.439319                  0.381964                 0.963809                 -0.0017013726761436277   0.005017512853885394     1.9349340627527323E-4    13.216989915172869
0.470313                  0.379857                 1                        0                        0                        0                        13.216306823694973
0.374496                  0.459289                 0.829284                 -0.00834431275531089     0.004229163950794968     -0.005646049180574041    13.218151907865646
0.311666                  0.443006                 0.905297                 -0.006917711442987139    0.0029162242375516925    -0.0022542294183088784   13.21793040604599
0.287872                  0.790915                 0.536842                 -0.015073753962017166    -0.012381031488181015    -0.0025109814176706535   13.216876933637195
0.324457                  0.863534                 0.414703                 -0.015149955509071668    -0.005809976769717185    0.0027204587460340894    13.217503044390705
0.306724                  0.901238                 0.416031                 -0.011170894219894792    -0.0033414484190954718   0.002249619804673817     13.21743248520991
0.33434                   0.950619                 0.409548                 -0.006556557021395401    -7.600028816555455E-4    0.0014655836333085995    13.217187300814464
0.239444                  0.875303                 0.512933                 -0.010144531804328793    -0.00561196734646427     -6.379507453478938E-4    13.21736117925269
0.185549                  0.931695                 0.533451                 -0.004396311336718098    -0.0019577077484102417   -8.340739333411482E-4    13.217339122285752
0.131067                  0.948899                 0.571751                 -0.0019207835375250168   -0.0010581734575501526   -0.0010600743775182016   13.2173431816482
0.22958                   0.919985                 0.510193                 -0.0066438458864813135   -0.0024428662587638646   -3.9729254745019693E-4   13.217284642165414
0.173768                  1                        0.5                      0                        0                        0                        13.216620465120878
0.201674                  0.959992                 0.505096                 -0.00292847153150957     -6.776718940534346E-4    -9.099212851916243E-5    13.217068559733317
0.285991                  0.939222                 0.432899                 -0.006673713609161314    -0.0014407503084689793   0.0012361777754442277    13.217276532110604
0.258831                  0.955896                 0.48782                  -0.004424004755781246    -6.501401829611585E-4    1.0822139728162931E-4    13.217074401499948
0.231691                  1                        0.466667                 0                        0                        0                        13.216732911985435
0.0927144                 0.7574                   0.838879                 -0.002938433761595686    -0.004045269423204818    -0.003083483866350982    13.218302751091606
0.127758                  0.720767                 0.853008                 -0.0047303359538808844   -0.0050064439512272005   -0.003744844410419766    13.218160181156751
0.132666                  0.755017                 0.811958                 -0.005871853472123976    -0.005807198472403851    -0.0047098505230520355   13.218209144782339
0.115405                  0.790338                 0.813254                 -0.0045148525484554666   -0.00443693544517534     -0.003675573438624489    13.218355439160785
0.182321                  0.666336                 0.846586                 -0.0077822921523917205   -0.0062920872850957925   -0.005268970804010207    13.217987842046918
0.152641                  0.674566                 0.777712                 -0.008147875044085526    -0.008716192015499245    -0.009421726939568664    13.217378899405448
0.166416                  0.652801                 0.801033                 -0.008270631361269947    -0.007695252271600267    -0.008618533371240097    13.217580704002735
0.202063                  0.625434                 0.799243                 -0.009835472440103146    -0.007601677324581431    -0.00924920553549941     13.217526676619064
0.23747                   0.564236                 0.800183                 -0.009707188535291855    -0.004919733713501357    -0.010293195360847577    13.21742899555654
0.231441                  0.589093                 0.857022                 -0.008493870719687699    -0.004681655375647412    -0.005696325716491938    13.21782079669574
0.234983                  0.624985                 0.840481                 -0.0097314780724105      -0.0064399926501728716   -0.006145033997275195    13.217872532072258
0.275971                  0.524142                 0.816196                 -0.00914392419239055     -0.002138113604108529    -0.008897660182010178    13.217697909624288
0.263057                  0.558075                 0.850756                 -0.008875651914469698    -0.0037347008453860833   -0.006029417033423772    13.21782064255133
0.218975                  0.665984                 0.621155                 -0.006892302501765195    -0.016105075139714667    -0.010234570034650975    13.21382522239167
0.252628                  0.627705                 0.632742                 0.009910780249454442     -0.010151298161675306    -0.007356426259973813    13.216982180632316
0.292616                  0.693682                 0.582819                 -0.0028857855782752255   -0.015316418855256598    -0.006671212614425062    13.216774605998971
0.272622                  0.660694                 0.607781                 0.004911138258874981     -0.012263229409066365    -0.007335949999393146    13.217871459251995
0.328258                  0.639764                 0.619729                 0.02245224236097259      -0.014942289256999211    -0.010728054542550755    13.215321684021326
0.356848                  0.639874                 0.576607                 0.062271351491630315     -0.004763521642549336    -0.004298793001175084    13.211307771010743
0.260857                  0.619492                 0.675769                 -0.0023028742876686076   -0.01070745110986825     -0.011885220246681719    13.215799926969336
0.225273                  0.659641                 0.669283                 -0.010829715653159874    -0.015543058403805111    -0.013118039271257107    13.214545750743696
0.225315                  0.696735                 0.648598                 -0.011859059239031838    -0.01535495331148584     -0.00995634719614829     13.215635082164846
0.197918                  0.691578                 0.705823                 -0.012160820177053694    -0.012731349832816824    -0.01157308185828575     13.216708674562357
0.193554                  0.669757                 0.756802                 -0.010939413623581808    -0.010103160886205406    -0.010382753406510134    13.2172394484589
0.213996                  0.639859                 0.711244                 -0.010671549682431239    -0.011624884517923269    -0.013631669299459892    13.21608933221324
0.202511                  0.747468                 0.702852                 -0.012676299227306783    -0.011045993133196206    -0.008404196335431262    13.217289985943088
0.231654                  0.727486                 0.676041                 -0.014218244602547366    -0.012833674356444663    -0.00875485521825333     13.216875768994178
0.253763                  0.717741                 0.628442                 -0.013606999928167652    -0.014195824406434064    -0.008219958300684248    13.216979314800422
0.282212                  0.738748                 0.608286                 -0.014047791935147148    -0.013621815536747812    -0.006635032403392127    13.21693293290998
0.346423                  0.380279                 0.932445                 -0.006288071791319046    0.004741849547971996     -7.949782993308309E-4    13.21796945076771
0.351587                  0.439887                 0.924297                 -0.005502941539148239    0.003095853031130961     -0.0010381108212044515   13.217891019909162
0.388406                  0.381205                 0.946324                 -0.00455506500293572     0.004862384110188348     -1.3327541334932124E-4   13.217746128375342
0.403801                  0.423665                 0.943445                 -0.0033423677654383353   0.004021126111923706     5.8593677406548145E-5    13.21751991826213
0.182673                  0.636545                 0.923449                 -0.0041467133803878824   -0.003231056234437152    -0.0017321177798190718   13.217883791157854
0.149259                  0.618273                 0.961724                 -0.001535650787429683    -0.0015314270107780518   -4.7587092698701014E-4   13.217613869719631
0.206201                  0.582832                 0.891743                 -0.006206331824710142    -0.0032570962630958057   -0.0036260200289303804   13.217841434553307
0.180961                  0.57657                  0.926464                 -0.0037332248778011333   -0.0020915835362629795   -0.0018891983877955519   13.217679386139709
0.361248                  0.405011                 1                        0                        0                        0                        13.217585034056395
0.314025                  0.438297                 0.962229                 -0.0030025195245186207   0.0014717249209725298    -3.6051929819070803E-4   13.217650250102588
0.285053                  0.475561                 0.927472                 -0.005265272611105888    8.557784152143002E-4     -0.0016624826415596802   13.21773775116321
0.220073                  0.538665                 0.927827                 -0.0044267543041542744   -0.001200632514741955    -0.001853118698498786    13.217717680303998
0.244605                  0.489715                 0.909919                 -0.005778001223353888    3.883725964728834E-4     -0.002702732332201465    13.217747592762874
0.25937                   0.436447                 0.962229                 -0.002881955960884543    0.0011836260455766739    -4.3141954733527703E-4   13.217575143319989
0.290346                  0.432931                 1                        0                        0                        0                        13.217440393706257
0.223398                  0.496506                 0.962034                 -0.0025241057184616812   -2.3246056050533957E-6   -5.188709173587163E-4    13.217408825763716
0.19692                   0.519333                 0.963914                 -0.0020636843836579007   -4.1093962015516635E-4   -5.003399020436213E-4    13.217381894429359
0.173768                  0.5                      1                        0                        0                        0                        13.217136319892985
0.231691                  0.466667                 1                        0                        0                        0                        13.217212717250199
0.254018                  0.561475                 0.923927                 -0.005315086076726986    -0.0021284258792090825   -0.001843552510227052    13.217827787740518
0.27086                   0.526074                 0.924067                 -0.005317331756922955    -0.0010448897889385647   -0.0018681519000715548   13.217785653354456
0.301535                  0.516826                 0.877352                 -0.007868447239446004    -0.0011239049690652866   -0.004111681216308291    13.217978437226641
0.340671                  0.48022                  0.879247                 -0.007480911218230147    0.0013639938112323243    -0.0033755146760173103   13.217985675415813
0.280991                  0.556387                 0.880155                 -0.008026229254924709    -0.0030823160149441014   -0.003855658223940302    13.217939205190032
0.169577                  0.71125                  0.805461                 -0.00857359148990739     -0.007508582630762907    -0.006395111457581141    13.217975365532693
0.139379                  0.774771                 0.770773                 -0.006898961353950883    -0.006647695250550291    -0.005793533760725841    13.218062025356677
0.16935                   0.732635                 0.747374                 -0.009899996840280223    -0.009464387535297401    -0.008206904307233805    13.21764157902123
0.168492                  0.757187                 0.791007                 -0.008718012885366817    -0.006859199818193308    -0.005630405393588567    13.218118861944584
0.162499                  0.779115                 0.737235                 -0.009009997583445933    -0.007940047767887584    -0.0066683836503818195   13.217895657657815
0.187733                  0.708171                 0.775715                 -0.010509578640892142    -0.00885795924780939     -0.007795452878894404    13.217857697585385
0.229903                  0.639769                 0.879543                 -0.008087070469479112    -0.0052868145119984175   -0.0036243025236906124   13.21804994645995
0.251672                  0.585833                 0.888666                 -0.007544868237073272    -0.0037897342574350597   -0.003549534518726501    13.217935237088895
0.197722                  0.559664                 0.958646                 -0.0024510500806432076   -0.0011436380311135683   -6.901759560932729E-4    13.217460816574642
0.173768                  0.566667                 1                        0                        0                        0                        13.217182694680885
0.182173                  0.927522                 0.588405                 -0.0045141217909769864   -0.0018829302781805896   -0.001884016802602998    13.217453489714146
0.169702                  0.866072                 0.628995                 -0.007241703527005037    -0.005354609973168485    -0.003959026210831116    13.217701035198019
0.117428                  0.860579                 0.686914                 -0.004323359908587748    -0.004193995563316947    -0.004074743150890226    13.217975114534749
0.164698                  0.913479                 0.628639                 -0.00466258289804427     -0.0024103198605420835   -0.0027466193413642178   13.217630609334009
0.147224                  0.899437                 0.668873                 -0.004505081671129829    -0.0026512632605294128   -0.0032810062995369564   13.217877373790724
0.270235                  0.763177                 0.643754                 -0.015608184953935325    -0.011497370298614787    -0.006725942990719508    13.21733301204643
0.262232                  0.787875                 0.602037                 -0.014928823677966227    -0.01143462585453572     -0.0052257235551747315   13.217068066402602
0.190578                  0.855044                 0.610144                 -0.008958266386283248    -0.006441462939624587    -0.003940763565309716    13.217670535432662
0.237669                  0.822489                 0.587282                 -0.012748746665596477    -0.009339939675113797    -0.003891116033094077    13.217304070689186
0.208036                  0.896399                 0.581022                 -0.0074190739324422085   -0.0037808006737863015   -0.0023280469522333506   13.21751145244164
0.2405                    0.91531                  0.557837                 -0.007419585787310538    -0.0026082529870681066   -0.0015222149740668721   13.217411877278515
0.222126                  0.817975                 0.635027                 -0.012477486630655095    -0.008842534349548539    -0.005284133081039804    13.21746503385047
0.195894                  0.842424                 0.64843                  -0.00985333358312601     -0.006801437045068567    -0.004881295280925992    13.21771949499743
0.258257                  0.787607                 0.679222                 -0.01546008505934994     -0.009409833522606497    -0.0063387809728673895   13.217717885868838
0.169233                  0.95674                  0.630986                 -0.002295132077520391    -6.028570207635766E-4    -0.0015512891144282216   13.217380511319318
0.173768                  1                        0.566667                 0                        0                        0                        13.21686016301394
0.206932                  0.963761                 0.594203                 -0.0026932599673018384   -4.6738451534532435E-4   -0.0010866022881906333   13.21720758054751
0.0955206                 0.903041                 0.744215                 -0.002069108052636279    -0.0014097388731224218   -0.0023886281118485815   13.218146218679186
0.0572378                 0.926343                 0.763401                 -5.720861445514279E-4    -4.6675800666215244E-4   -0.0012838928889817181   13.218235303107594
0.0583186                 0.952644                 0.797217                 -2.490357989827001E-4    -1.5005603282467053E-4   -7.1371961514667E-4      13.218348735179204
0.207104                  0.803359                 0.699882                 -0.011916893718781397    -0.0079350209675203      -0.00626699741028926     13.217889662854503
0.177164                  0.851398                 0.684378                 -0.008220772875560188    -0.005368884870365265    -0.0048198879487050955   13.217900021812884
0.151                     0.818534                 0.768906                 -0.006877600984164604    -0.005038120435649463    -0.004672282838073375    13.218173714070762
0.164082                  0.834966                 0.726642                 -0.007826145446694521    -0.005299758837933603    -0.004978228822603413    13.218066423486857
0.11787                   0.853918                 0.760214                 -0.004185006098134783    -0.0031858326675684324   -0.0035072826233001012   13.2182757205328
0.139568                  0.866201                 0.725726                 -0.0052079115733661184   -0.003469380571839396    -0.003916574419406612    13.218099949262728
0.115845                  0.666667                 1                        0                        0                        0                        13.217684623619135
0.173696                  0.631277                 1                        0                        0                        0                        13.217420778228048
0.177929                  0.66752                  0.961724                 -0.002186890676124309    -0.0019392991614814706   -3.58611613119759E-4     13.217756032112728
0.213423                  0.662371                 0.938066                 -0.004355046756359078    -0.0031376752194146418   -0.0010012718253733098   13.217939293363461
0.229805                  0.669527                 0.852305                 -0.009804972700981648    -0.0066540704720014195   -0.004536687559984859    13.21809102915433
0.224547                  0.678295                 0.904965                 -0.006939605511333186    -0.004678668168743222    -0.002069232034172837    13.218094136625696
0.184385                  0.696521                 0.920433                 -0.004626766041176142    -0.0036805407814446954   -0.0013844008968228168   13.218070343935738
0.137255                  0.722094                 0.923688                 -0.002838568375190401    -0.002934477705144494    -0.0010697676456440555   13.21814199377958
0.151176                  0.71071                  0.890882                 -0.004650267076657003    -0.0042813268306832065   -0.002304110588203438    13.218131218963455
0.113001                  0.756285                 0.877393                 -0.003271976796715781    -0.003592577229219474    -0.0020784907558198777   13.218298087589883
0.0982447                 0.791804                 0.901778                 -0.0019745910843652977   -0.0022549019548650864   -0.0010100183535382032   13.218354137687164
0.0984931                 0.796647                 0.860223                 -0.002735488634539359    -0.0029144953292317764   -0.0019739634982425345   13.218403335904412
0.0587146                 0.905289                 0.827768                 -6.87962405844454E-4     -5.539950404840867E-4    -9.220163379952186E-4    13.218435959975002
0.148451                  0.712225                 0.960217                 -0.0017029339230616393   -0.0017874177937448634   -3.0094964167362955E-4   13.217922862752747
0.09814                   0.766975                 0.967194                 -7.314128964655074E-4    -0.001038699366204336    -1.1093379429020825E-4   13.218154917891562
0.0592022                 0.764612                 1                        0                        0                        0                        13.218162670224277
0.112516                  0.727929                 1                        0                        0                        0                        13.217902009802554
0.137078                  0.769339                 0.934388                 -0.002516244547020711    -0.002244675582229874    -5.950229554042795E-4    13.218208580807353
0.0443338                 0.862389                 0.894515                 -3.689406310415267E-4    -6.246501597759E-4       -3.663860092880512E-4    13.218534366657346
0.0793914                 0.844742                 0.889359                 -0.001254647334773211    -0.001305186613647668    -7.448394078576282E-4    13.2184577605595
0.0886675                 0.832315                 0.92481                  -0.001152867081427765    -0.001146891163036484    -4.362043377423845E-4    13.218350329180744
0.0989518                 0.812211                 0.962405                 -6.848808372653988E-4    -8.268841625622379E-4    -1.0282565378860281E-4   13.218313341848686
0.0514227                 0.845396                 0.947257                 -2.3353123089025712E-4   -4.350807159054389E-4    -8.046791767239177E-5    13.218417531802421
0.0585117                 0.828403                 1                        0                        0                        0                        13.21829857825335
0                         0.866667                 1                        0                        0                        0                        13.218465174596663
0                         0.933333                 1                        2.566821051887775E-19    2.4102043634877195E-19   7.410004548770398E-20    13.218412264369148
0.0991073                 0.881621                 0.814173                 -0.002309376906488056    -0.0014585347595359606   -0.0019426483299638917   13.218372536696895
0.118823                  0.836227                 0.849621                 -0.0034363002576974886   -0.002479918655242169    -0.0019860955869933105   13.21841290807455
0.056876                  0.921196                 0.874771                 -3.8326855106948885E-4   -2.554503628970976E-4    -3.989575850989182E-4    13.218440223157648
0.0790428                 0.890252                 0.868659                 -0.0010820056681100408   -7.574336944050616E-4    -8.273182407608063E-4    13.218372713375782
0.0431454                 0.902356                 0.942705                 -1.3246594984940216E-4   -1.2438343144558774E-4   -3.8240815043158574E-5   13.218414850710024
0                         0.951356                 0.897589                 0                        0                        0                        13.218469566539275
0                         1                        0.866667                 0                        0                        0                        13.218370320158773
0                         0.956094                 0.949257                 2.941347627299155E-20    2.76187889320795E-20     8.49120326552265E-21     13.21842178352455
0                         1                        0.933333                 0                        0                        0                        13.21841311232978
0.110076                  0.938543                 0.705084                 -0.0016549666961692521   -7.2044386584453E-4      -0.0019516710983125414   13.217937075242281
0.115845                  1                        0.666667                 0                        0                        0                        13.21749184953589
0.156003                  0.948032                 0.685855                 -0.0026203028285640357   -6.591042079006767E-4    -0.0020374536412557675   13.217732875145288
0.150804                  0.916269                 0.706909                 -0.004028754797472325    -0.0016496188699551535   -0.002892052715725566    13.217920880209412
0.20193                   0.957521                 0.666625                 -0.003164555701342153    -4.320450589077475E-4    -0.0018034944474521937   13.217576852427962
0.173768                  1                        0.633333                 0                        0                        0                        13.217158034883456
0.118039                  0.852777                 0.89763                  -0.0023833229490330798   -0.0015230871742080907   -8.994534583640272E-4    13.21838760716882
0.0550373                 0.937104                 0.921773                 -1.4938311348086658E-4   -6.201599381425312E-5    -9.633482077111438E-5    13.218385086630969
0.1395                    0.857953                 0.800577                 -0.004915730266688432    -0.0027483968230914597   -0.002958397855202644    13.218301960793294
0.083348                  0.959057                 0.863864                 -4.7113984001213003E-4   -8.387839645590418E-5    -4.1492250195192064E-4   13.218302658880953
0.0523844                 0.960598                 0.887297                 -1.2735808090005046E-4   -9.091629158815166E-6    -1.9624240820603946E-4   13.21833953753402
0.0579227                 1                        0.766667                 0                        0                        0                        13.218098310944209
0.0979135                 0.956948                 0.806609                 -7.805371690105293E-4    -1.7061472807314816E-4   -9.048920954439586E-4    13.218219121070655
0.0566214                 1                        0.833438                 0                        0                        0                        13.218251623047037
0.154384                  0.933101                 0.744945                 -0.0032474322848407835   -9.105752953575055E-4    -0.0022444961290058944   13.21807490525359
0.116732                  0.959057                 0.762165                 -0.0011445183979581892   -2.4534855929781937E-4   -0.001201567044825387    13.218036979172961
0.116035                  1                        0.733013                 0                        0                        0                        13.217787714992
0.69041                   0.358847                 0.843115                 -0.014191849382513413    0.04376439052309687      -0.017637717197566193    13.182455557153048
0.726294                  0.353444                 0.858516                 -0.03241386223502616     0.03467739022933133      -0.010646245241858648    13.169301980889978
0.795857                  0.210589                 0.884032                 -0.09347283501555441     -0.016340273513413356    0.010862948974528597     13.225487877471807
0.77651                   0.205402                 0.921901                 -0.08343609473012778     -0.007622448014951465    0.001890933907768147     13.234048529189307
0.784196                  0.190448                 0.961117                 -0.051402189717602145    -0.0034625908627654452   0.001756495817601852     13.243566789758123
0.757595                  0.246759                 0.959445                 -0.0645611192452591      0.0062901852753075175    -0.003460460073237134    13.227762726023014
0.862607                  0.14315                  0.826626                 -0.06970127908584148     -0.03675333568392259     0.037727918444561234     13.24976723595903
0.880497                  0.121156                 0.871492                 -0.043291093151476195    -0.02516381669378629     0.023881400563039706     13.26232207683009
0.953126                  0.107834                 0.814003                 -0.008529381514435294    -0.013468837264951307    0.01977426565505346      13.264648515413546
0.954216                  0.148806                 0.800913                 -0.013041612569565307    -0.03099190452068512     0.027919399893491695     13.258632813840014
0.910611                  0.162469                 0.789542                 -0.04802486003922004     -0.06186097686765479     0.05461840059751016      13.253663640036297
0.902887                  0.15776                  0.836723                 -0.04572920653957962     -0.04339288422304961     0.04036026607998754      13.259980863720303
0.871221                  0.183675                 0.83226                  -0.07077585986632941     -0.05108547056121044     0.04965029181722301      13.24079897826037
0.927371                  0.0975093                0.903833                 -0.012495749949388991    -0.010380042795511035    0.009449058679181796     13.26483802279395
0.910345                  0.0827228                0.940615                 -0.01404307987557458     -0.0072863637084385775   0.004567059438061257     13.264152152939351
0.825135                  0.181216                 0.95426                  -0.049694167348272276    -0.011359239355888865    0.005303055861692645     13.254317065185901
0.910738                  0.132435                 0.916691                 -0.020571652315729064    -0.01821648125606334     0.011530234054577891     13.265823729509217
0.868896                  0.109808                 1                        0                        0                        0                        13.263464866757825
0.882406                  0.116691                 0.951239                 -0.021266320125697548    -0.00944414396928236     0.0052278190790987274    13.26274630361093
0.854742                  0.133587                 0.909672                 -0.05111308326449752     -0.021911393945269027    0.016444265617358393     13.260124013161727
0.847158                  0.168123                 0.871365                 -0.0734780840287956      -0.03343949685612387     0.029151635268045338     13.248625512268863
0.849159                  0.154725                 0.942193                 -0.04409552927410147     -0.015830261723685443    0.008314995887883758     13.25956092803865
0.827021                  0.18921                  0.91521                  -0.07455920154748573     -0.02310317990411116     0.01413624141525089      13.249797727498626
0.935269                  0.13494                  0.875327                 -0.0153242231559962      -0.020065636469071328    0.017085345691024174     13.264581104173907
0.955173                  0.0921788                0.946962                 -0.003095549743276285    -0.004190224985242592    0.0015258610283245615    13.264721746642676
1                         0.0657671                1                        0                        0                        0                        13.264223944668368
0.965735                  0.134938                 0.92299                  -0.003096817804827052    -0.007307423710203821    0.0037795839635980997    13.264265777815078
1                         0.101635                 0.953309                 0                        0                        0                        13.262664464055172
1                         0.136399                 0.895309                 0                        0                        0                        13.261029568252319
0.967634                  0.150757                 0.851487                 -0.0037970873196656045   -0.014141278292404982    0.013298466889242197     13.261038148302308
0.744298                  0.289175                 0.851132                 -0.060258452075280716    0.019524977148820514     -0.015658314204226195    13.178629629765277
0.842896                  0.221005                 0.858107                 -0.08506946312050559     -0.0410872857154426      0.038697952370931085     13.226313702317613
0.801692                  0.239957                 0.851289                 -0.08324735241147695     -0.0167009471902817      0.01501139761188588      13.197956816865752
0.759929                  0.24896                  0.869996                 -0.0867618129982625      0.004494034999063797     -0.007041433460265919    13.19891608499054
0.938817                  0.103557                 1                        0                        0                        0                        13.267046011290292
0.712925                  0.291792                 0.73831                  0.010997687881347838     0.040851221118144244     -0.014508492249990675    13.178984923167537
0.716691                  0.321536                 0.799942                 -0.005674746503824888    0.03798724013493038      -0.016966916964126253    13.175181413704504
0.746811                  0.282903                 0.608982                 0.05416130794964388      0.02458828950823986      -4.1339924002208327E-4   13.173079705830292
0.785534                  0.294026                 0.628336                 0.06270582981666338      0.009524698869285376     0.004388521101541576     13.164194133900152
0.742091                  0.295737                 0.56563                  0.07087375843202175      0.019796903480723417     0.0017274976912567048    13.178141104050981
0.690328                  0.33025                  0.578703                 0.08635574403197446      0.01579301546903988      0.0011708649454234127    13.197778218080664
0.604694                  0.348039                 0.658146                 0.03626434848810732      0.0230122082110377       -6.093442345501607E-4    13.212590677581618
0.578396                  0.374229                 0.615645                 0.09687412032604452      0.01052658611105568      0.004755472856732084     13.217010950593496
0.649718                  0.313501                 0.721124                 0.010154370790015757     0.04122232428782383      -0.011916814331482234    13.201769406948381
