% Model:              doublePipe.mph
% Version:            COMSOL 5.3.0.316
% Date:               Mar 1 2023, 11:17
% Dimension:          2
% Nodes:              1440
% Expressions:        3
% Description:        Velocity field, x component, Velocity field, y component, Pressure
% Length unit:        m
% X                       Y                        u (m/s)                  v (m/s)                  p (Pa)
0.391304                  1                        0                        0                        2.7633274514648436
0.413043                  0.979167                 -0.07630915021379804     -3.05599046287655E-4     2.8000520199378776
0.434783                  0.958333                 -0.11774267165326908     0.005554351760121826     2.8458950341426585
0.456522                  0.9375                   -0.02791513828613804     0.017805649463713363     2.8861652524221966
0.652174                  0.75                     0.5056362924284376       0.004896998315659421     2.6480782975100303
0.630435                  0.770833                 0.6126352981384954       0.021297938107039425     2.724759540922779
0.478261                  0.916667                 0.09579172063629997      0.03980817020694451      2.9317267456968517
0.5                       0.895833                 0.2755394104747803       0.061868098014706115     2.977394008456259
0.608696                  0.791667                 0.724334564439096        0.043976591360453766     2.823661813515703
0.586957                  0.8125                   0.7326179430255814       0.06632885226493342      2.9066523015878976
0.565217                  0.833333                 0.7259276950996112       0.08210834645601503      2.982592500314397
0.521739                  0.875                    0.4545648839446384       0.07968698579593059      3.0084147251345943
0.543478                  0.854167                 0.6007455632122296       0.0876512864846562       3.010477569497325
1.20833                   0.166667                 5.084124445785171E-6     -4.7172560528544364E-8   0.3653926337292157
1.1875                    0.1875                   0.31775777784361725      -0.0029482850328674233   0.39411446679956924
1.16667                   0.208333                 0.6213507307452228       -0.007227799456735527    0.43239167522759736
1.14583                   0.229167                 0.796526715061561        -0.004213750161958321    0.44936042463876175
