% Model:              3channel3D.mph
% Version:            COMSOL 5.3.0.316
% Date:               Mar 1 2023, 16:37
% Dimension:          3
% Nodes:              2069
% Expressions:        4
% Description:        Velocity field, x component, Velocity field, y component, Velocity field, z component, Pressure
% Length unit:        m
% X                       Y                        Z                        u (m/s) @ t=10           v (m/s) @ t=10           w (m/s) @ t=10           p (Pa) @ t=10
0.929434                  0.514645                 0.207254                 0.004414648946499967     0.002611251238130665     -0.15489137251082033     16.89441171037349
1                         0.531186                 0.162746                 0                        0                        0                        16.895151296634914
1                         0.454507                 0.177533                 0                        0                        0                        16.897475055328
0.932632                  0.430971                 0.280006                 0.034744261645819216     -0.05704016380110153     -0.14518715709501567     16.955563226942427
0.920838                  0.338264                 0.344089                 0.034781524001898254     -0.11854713188723531     -0.10766355427074129     16.94036244811735
1                         0.3194                   0.290571                 0                        0                        0                        16.92997176636454
1                         0.415924                 0.250599                 0                        0                        0                        16.9603212400383
0.912553                  0.576216                 0.203852                 2.8016291542498845E-4    0.04753804360509838      -0.1588828585386739      16.87235581412211
0.702372                  0.439152                 0.968115                 -0.006672369032724459    0.1283933214677345       0.0326843503425802       16.709740532506395
0.714645                  0.464645                 1                        2.8634803227238055E-6    2.4453500533528404E-6    2.2865218829677535E-5    16.04628582540986
0.716346                  0.257087                 0.905567                 -0.08549475055969682     0.008839467619511961     -0.0023052032159646247   16.839930167337098
0.668154                  0.328596                 0.900557                 -0.05703658918658055     0.03187823986999618      -0.01126436090379395     16.823191590229378
0.735202                  0.299748                 0.945403                 -0.07742996199825702     0.015446073973351989     0.0029840774955703963    16.84113465946673
0.716294                  0.3583                   0.941272                 -0.07468151008164235     0.04338952322683303      0.005006266173395509     16.820896476413697
0.703561                  0.409145                 0.938751                 -0.028869950736274547    0.06845344921474102      0.029996105694728926     16.788152911373686
1                         0                        1                        0                        0                        0                        16.881832972530994
0.778435                  0.193562                 0.508417                 -0.014058550170802923    -0.007214163075598255    7.395518938709656E-4     16.787698431299585
0.715984                  0.126301                 0.595521                 -0.07212474483737699     0.02711900802067051      0.0052279045467492555    16.821948377797348
0.810016                  0.15993                  0.586466                 -0.05341814160061626     -0.04298383262370186     0.01857238966863926      16.814629663913422
0.677158                  0.137913                 0.668847                 -0.06477360353731793     0.031378891498576145     0.0014843389255734974    16.826917432607512
0.861404                  0.0631485                0.734355                 -0.04046873878272418     -0.01953216382176157     0.02258862298814042      16.88120422829872
0.892481                  0.0941625                0.665662                 -0.037649117174049763    -0.038821484539867085    0.025834759551734577     16.88663309378327
0.759633                  0.127418                 0.732063                 -0.08290504905088208     0.0018535911462707558    0.0148668935715501       16.840263324609946
0.841596                  0.126297                 0.664516                 -0.06500816456862803     -0.04963602220684901     0.03212087834873972      16.855121105896856
0.745881                  0.218543                 0.812034                 -0.07442878332244554     -0.0028292596767133136   0.01610071498900171      16.824813309475577
0.720157                  0.342702                 0.823081                 -0.024460219149216623    0.024938841241019503     -0.0033865406607137207   16.79438690338628
0.651994                  0.246171                 0.646673                 -0.0016760737154766512   0.04114333374831029      -4.467232817646209E-4    16.81340196125351
0.666655                  0.332363                 0.594941                 0.10920134437975193      0.012528222076970703     0.00387935859750484      16.818451539622302
0.705821                  0.232009                 0.722118                 -0.03010530844759755     0.031401667257726        -0.0028396856135005123   16.802122436350817
0.693643                  0.32767                  0.763616                 0.004789890028364777     0.028030118373473637     -0.008787936818432396    16.798879570353524
0.758149                  0.291253                 0.780874                 -0.025045540677020108    0.001522994456680848     0.018619267217927952     16.790495609979477
0.709626                  0.261138                 0.583746                 0.032655803746715145     0.022178034030787993     0.0014895583209016162    16.792649776571263
0.827541                  0.16422                  0.788345                 -0.06687162622991694     -0.03924832737391472     0.037593123133109335     16.861134003357424
0.835002                  0.141182                 0.855075                 -0.04890093572417661     -0.023293998601357283    0.02105742824907881      16.873870073391277
1                         0                        0.75                     0                        0                        0                        16.88211555502005
1                         0                        0.875                    0                        0                        0                        16.88030328571344
0.919619                  0.100422                 0.768518                 -0.01677375011420982     -0.017867320765478464    0.019932740323576937     16.877043190595415
0.923559                  0.125176                 0.596969                 -0.02753107214057014     -0.06784192060171153     0.02600400611936236      16.881942018099114
1                         0.119382                 0.675515                 0                        0                        0                        16.87934350501054
1                         0.114268                 0.556514                 0                        0                        0                        16.88524510777266
0.923559                  0.175119                 0.505336                 -0.014936004318173426    -0.10931882557493715     0.001615537550244735     16.89115505909777
0.794562                  0.203059                 0.87023                  -0.07441757683590908     -0.026008519624524325    0.024602375506865747     16.859354835503613
1                         0.0937005                0.923559                 -2.181137426107693E-18   -1.695197519207348E-18   8.002405088126962E-19    16.87491339744907
0.713916                  0.418313                 1                        0                        0                        0                        16.666915628510758
0.719071                  0.383785                 1                        0                        0                        0                        16.79964904140209
0.722503                  0.412586                 0.968343                 -0.04671622076001545     0.12274012168242962      0.026572094649769402     16.708037129604673
0.742633                  0.386021                 0.968571                 -0.07181917319977664     0.06417101132447556      0.02181651299058036      16.794744097205285
0.726385                  0.332089                 1                        0                        0                        0                        16.83664132878246
0.747792                  0.334823                 0.972701                 -0.04849839389391913     0.020694723351020745     -6.407719143844866E-4    16.84120654551006
0.782369                  0.270275                 0.899066                 -0.08647989522853224     -0.014903991079352325    0.026650052841110643     16.848214450234266
0.789312                  0.3034                   0.950805                 -0.06718452430957342     -6.000198943074645E-4    0.010620552929636807     16.860265531575735
0.725853                  0.212115                 1                        0                        0                        0                        16.85767262720312
0.754111                  0.241195                 0.949533                 -0.057636001288040625    -0.001121560077447399    0.003110646772097885     16.857570093837367
0.742083                  0.285715                 1                        0                        0                        0                        16.854307730265482
0.902014                  0.0867365                0.902251                 -0.00982292810270397     -0.007634458586486945    0.0036039475958037307    16.881897537463352
0.812588                  0.108468                 1                        0                        0                        0                        16.87448787233299
0.917577                  0.0855616                1                        2.181137426107693E-18    1.695197519207348E-18    -8.002405088126962E-19   16.88362702263732
0.854459                  0.181893                 0.926827                 -0.04454225292690759     -0.02441225327428039     0.012368109661202152     16.884466226537537
0.751685                  0.429914                 0.966506                 -0.07977206115328674     0.17242406671715801      0.07181038976763876      16.61247163300571
0.75                      0.45                     1                        0                        0                        0                        16.013237756733837
0.689564                  0.386895                 0.88329                  -0.031422922573028464    0.03767235598953869      -0.0022170152647340608   16.808329248625686
0.676688                  0.431991                 0.908825                 0.006527856213547963     0.04714658016063152      0.01355368727067544      16.809058980497387
0.690828                  0.459991                 0.936231                 0.03484997832861267      0.0834648666720865       0.04096955061964098      16.78220675254968
0.811746                  0.808062                 0.0795808                -0.0608130104754525      0.009637949517938874     -0.008258332383870541    16.873363162259274
0.735455                  0.806442                 0.137716                 -0.08811917827920489     -0.00591122654398837     -1.425946431119433E-5    16.844591230990417
0.80476                   0.890212                 0                        -2.173078870860324E-17   -1.5792217598297664E-18  -7.539497827524801E-19   16.874535653208685
0.875                     1                        0                        0                        0                        0                        16.890398508773693
0.75                      1                        0                        0                        0                        0                        16.86053778054789
0.44255                   0.636427                 0.25                     -0.014435915816328275    -0.01654873711618815     0.005530626351855358     16.835967872191567
0.418677                  0.58886                  0.318792                 0.05328540279571847      -0.0014508778448779594   -0.001090388459795945    16.834264291163993
0.452273                  0.711937                 0.21985                  -0.033836237726488604    -0.017715998935769594    0.007332869579282509     16.837521357005535
0.529841                  0.736673                 0.186996                 -0.0401851553342242      -0.027547934387436777    0.014109897282754804     16.836674041764883
0.52043                   0.581468                 0.247682                 0.013399022370139232     -0.013749025077166414    0.007198712429820399     16.836990466039794
0.626675                  0.601503                 0.256081                 0.029158413237559046     -0.016875094938512043    0.0091248833444082       16.823546396469624
0.513726                  0.663293                 0.231051                 -0.02507773860185092     -0.023414156265554716    0.011317438241091202     16.83816786073957
0.454011                  0.79628                  0.213904                 -0.04259217151876183     -0.016353221368149186    0.008662636669645007     16.83720523335799
0.376468                  0.763957                 0.268591                 -0.037967806343290035    -0.01565817710083526     0.008547556311264701     16.835746599851806
0.594763                  0.692344                 0.217012                 -0.02587561216341283     -0.03450006937686613     0.018660145521613294     16.82866686312809
0.402711                  0.68323                  0.361323                 -0.006062350226651366    -0.012765082946612891    0.004616999185327401     16.834296869204767
0.458827                  0.619077                 0.389937                 0.11479913928205504      0.005656364989315628     0.004589297810047921     16.83881679273892
0.189472                  0.927425                 0.348286                 -0.00409498814731378     -0.0011194852225683122   0.002926572292601991     16.83535450702837
0.202607                  1                        0.287131                 0                        0                        0                        16.834926923137935
0.253198                  1                        0.193566                 0                        0                        0                        16.835694734903083
0.321097                  1                        0.106136                 0                        0                        0                        16.835578815719867
0.246698                  0.877485                 0.252725                 -0.013549337817452519    -0.0040385536043158225   0.005374361129376209     16.836205684967535
0.32713                   0.900119                 0.189639                 -0.01675575092035383     -0.0019735727026791755   0.002822421489191718     16.83661282145207
0.271367                  0.809404                 0.292201                 -0.021860682750958694    -0.012048220390629746    0.008665360420586266     16.835858946309106
0.346159                  0.790354                 0.35993                  -0.027739933045132035    -0.015966927927857304    0.008789120120696959     16.83439143432596
0.374027                  0.850455                 0.262084                 -0.03000554864099234     -0.008158126630344513    0.0073221156179513825    16.836588356731006
0.455748                  0.880622                 0.207958                 -0.03469353783459935     -0.007226276316624685    0.007473722432059399     16.83748959594959
0.4375                    1                        0.111068                 0                        0                        0                        16.837112306267816
0.536172                  0.820775                 0.152586                 -0.04966032438277817     -0.018910671578242045    0.008223283619794653     16.838616124878975
0.609689                  0.923818                 0.0774929                -0.0288877296462855      -0.001332863791665427    0.0014561017850400323    16.842846694373765
0.626731                  0.854925                 0.135533                 -0.06638983519109931     -0.012881238340759774    0.005454622803892295     16.84325482439905
0.721451                  0.884587                 0.100573                 -0.06524430717884216     -0.00474142111422501     -0.002263664967027956    16.85630498844833
0.559662                  1                        0.11353                  0                        0                        0                        16.839364029091396
0.68022                   1                        0.113295                 -7.423431565709625E-23   -3.4251300690612814E-24  3.74182121139527E-24     16.850224240076873
0.472584                  0.403328                 0.651022                 0.08846404026106348      0.007916476694956912     -0.004928088992277778    16.838784955256575
0.428458                  0.456423                 0.694421                 0.055291210862387585     0.00330966214316945      -0.00210013135819555     16.840606425351254
0.497853                  0.403853                 0.725546                 0.010868940723813418     0.017256081955850353     -0.005946076315087253    16.838612752382133
0.451643                  0.434785                 0.558656                 0.374825349234936        -0.0016945473868976346   0.01216002741075417      16.83232313639273
0.502634                  0.500734                 0.5                      0.3980389374368383       -0.0025793188751384246   -2.1037389295316183E-4   16.841068855981373
0.528952                  0.355014                 0.92507                  -0.0168564400102672      0.02093989063427198      -0.003603764078164476    16.83451838824078
0.423755                  0.343939                 0.907088                 -0.018381108423967875    0.01162010627301277      -0.0021163563312989737   16.836209255636064
0.591458                  0.384217                 1                        0                        0                        0                        16.82788938071494
0.445578                  0.300456                 1                        0                        0                        0                        16.834664973348048
0.562826                  0.310356                 1                        0                        0                        0                        16.831098857889724
0.649815                  0.454837                 0.878899                 0.025762877835365596     0.0271458025476817       -8.976422175219983E-4    16.818955860973173
0.663434                  0.470067                 1                        0                        0                        0                        16.748869731005996
0.695414                  0.479995                 0.968115                 0.1357451573821356       0.06586236620922163      0.08196425657307384      16.57210956092451
0.677131                  0.465029                 0.968115                 0.07862806447497385      0.08349717495095339      0.06130545103212913      16.7485623585015
0.646299                  0.507901                 1                        0                        0                        0                        16.820233178011776
0.436923                  0.427244                 0.800476                 -0.013389243966370427    0.009035570782488957     -0.005703606622496119    16.83707709077735
0.537308                  0.414453                 0.865677                 -0.0032779171026905887   0.02061306038065966      -0.007035463389944222    16.83389493082884
0.523122                  0.404377                 0.80007                  -0.0022817725576245456   0.01967921033406871      -0.00883397074733129     16.834738356235626
0.633491                  0.465062                 0.939449                 0.031596813441518316     0.02529891832665516      0.01347691324012281      16.81934289021023
0.593562                  0.434645                 0.872288                 0.00837601931566691      0.022882041785206003     -0.005977981240788367    16.82846946326736
0.611416                  0.421823                 0.933252                 0.004076949851914984     0.03181041935139081      0.0014160751661731405    16.82473376850549
0.629018                  0.498273                 0.971831                 0.03971890496218105      0.0014876061000384025    0.006712779152509872     16.80965917189492
0.592489                  0.433891                 1                        0                        0                        0                        16.826266879211545
0.617166                  0.475287                 1                        0                        0                        0                        16.81887540406123
0.350724                  0.450111                 0.800882                 -0.013391313634328232    0.004581883255900465     -0.015440562825137559    16.834172217735915
0.354387                  0.377054                 0.917783                 -0.013286485183092271    0.007662888906928618     -0.002365084831506042    16.835469430236483
0.265924                  0.406849                 0.919148                 -0.008159887241056981    0.004208941145282009     -0.0028872403925019356   16.835606006020264
0.551494                  0.424528                 0.931285                 7.087042985850462E-4     0.014874483210358716     -0.0010983900510000014   16.83171763273147
0.397892                  0.389407                 1                        0                        0                        0                        16.83429269675818
0.295069                  0.614006                 0.560303                 0.17016348405052084      0.012364089038755044     0.019634667078515026     16.828422972038787
0.150527                  0.691672                 0.613721                 -0.039594032205685394    -0.033206494262940166    -0.0034016906966372043   16.8288743591254
0.184087                  0.609067                 0.667308                 0.004946109512575033     -0.023332190159861474    -0.015484221201966606    16.828914213064923
0.248354                  0.662692                 0.604072                 -0.01065053395741322     -0.013122848793190449    -0.01197530352851429     16.827030631814313
0.269705                  0.538811                 0.704888                 -0.006130909480851854    -0.015629025646242925    -0.017534238565513192    16.825922046981592
0.26074                   0.599156                 0.653578                 0.03261697596000877      -0.011950716030559194    -0.018299626551005536    16.834010771610604
0.354406                  0.583844                 0.623446                 0.15649001901682238      0.005313449848711334     0.0052277694223957435    16.842007927728865
0.429836                  0.523959                 0.661632                 0.13544851440696395      4.099230176185956E-4     0.0017214072043936451    16.83621348525607
0.502371                  0.506218                 0.75                     0.02747466612526583      -0.0026011644595930685   -0.007321799854334921    16.835889804155755
0.384331                  0.509517                 0.737821                 0.012496015567242254     -0.002301450938821961    -0.011284334540526512    16.833237931699372
0.330416                  0.576035                 0.689403                 0.017393360953399512     -0.014243497377821462    -0.014889823554480484    16.827691120004282
0.450908                  0.423555                 0.896392                 -0.00901650346139285     0.010184307734255552     -0.002421598342112855    16.83594736087739
0.300194                  0.470908                 0.863552                 -0.010163847539221348    0.0010443259887640735    -0.009243815085454141    16.834739295218288
0.412178                  0.485691                 0.845025                 -0.010395568628239616    9.418955201730045E-4     -0.005900608221620703    16.835417613780898
0.271396                  0.779919                 0.385331                 -0.018734566427282575    -0.02085090200915546     0.009682246270661951     16.83333160113687
0.258037                  0.868414                 0.335084                 -0.014692533188024319    -0.007423879082994266    0.0068398919545671405    16.835256841882
0.362871                  0.730034                 0.472647                 -0.016404827225381547    -0.011152655846939986    0.004833352555327069     16.831237078267364
0.272823                  0.749047                 0.481807                 -0.026653881375220897    -0.033156823587089254    -0.004912456878107867    16.828128832327497
0.302997                  0.720406                 0.553126                 -0.019832587072272007    -0.03186468961998479     -0.007277138260189563    16.82672816749698
0.183021                  0.805613                 0.530626                 -0.011092546321826637    -0.013672172028266379    2.3354084854985152E-4    16.835596412492404
0.214584                  0.746364                 0.561387                 -0.017065276039237902    -0.018696555576634365    0.0013020794217055826    16.835192667266625
0.245141                  0.849499                 0.503665                 -0.011561476757236185    -0.012162412110627996    5.881090794804483E-4     16.834511371650123
0.197057                  0.880704                 0.431764                 -0.007516405774637212    -0.0047835530313723945   0.0029761724532767126    16.835595542985285
0.0987663                 0.913898                 0.479208                 -0.0019765793298473218   -0.0023455778779511945   9.927888886229702E-4     16.834938908831894
0.106815                  1                        0.441466                 0                        0                        0                        16.83452477371402
0.212678                  1                        0.380761                 0                        0                        0                        16.83440104118189
0.130983                  0.678866                 0.717144                 -0.011248577326692872    -0.0251439689836834      -0.012797421154323543    16.833917638232922
0.106011                  0.501548                 0.909586                 -0.00205529826109109     -6.988861696767019E-4    -0.0031977414013583485   16.835008440371276
0.110832                  0.652057                 0.835723                 -0.004350749622627013    -0.0084894378186409      -0.005967366231932018    16.835639577649513
0.191094                  0.549837                 0.852444                 -0.008108176351930084    -0.0057752851164157345   -0.009208970316335942    16.834843023506135
0.249663                  0.491705                 0.926222                 -0.005790281687890701    1.416413084513244E-4     -0.0034103995703630126   16.835223511289477
0.308232                  0.433573                 1                        0                        0                        0                        16.83390798234302
0.111658                  0.606459                 0.917862                 -0.0024211749040809155   -0.0037713061173779974   -0.001877353104451196    16.83587073834459
0.209747                  0.495434                 1                        0                        0                        0                        16.834020337614625
0.112483                  0.560862                 1                        0                        0                        0                        16.834668961927548
0.276166                  0.561896                 0.807224                 -0.014989414021558789    -0.008844360701038665    -0.014572960199233176    16.8339196256181
0.344172                  0.523794                 0.826124                 -0.014260075696550318    -0.0050069025499833      -0.011664382071185161    16.834928137049577
0.221664                  0.638476                 0.779346                 -0.01542264219777374     -0.013917839462312493    -0.014851012454124011    16.83381537977044
0.0906555                 0.707897                 0.913153                 -0.002000811869178605    -0.0036266330767636685   -8.452299124145E-4       16.835644064349673
0.110731                  0.678379                 1                        1.1548465350975468E-23   2.0932525977517644E-23   4.878573796712891E-24    16.834711437131904
0                         0.75                     1                        0                        0                        0                        16.83602122554154
0.196325                  0.906241                 0.563765                 -0.005940941071325338    -0.003569679972201048    -0.0018172510535924243   16.835476909539725
0.0981625                 0.904355                 0.621216                 -0.0015235620981578003   -0.002571109917605696    -0.002485300721816465    16.835258182069587
0.111068                  1                        0.5625                   0                        0                        0                        16.83416150607725
0.256545                  0.780374                 0.623689                 -0.022056703237715258    -0.015338092172345011    -0.007917132322222072    16.83600260122907
0.176511                  0.812482                 0.621094                 -0.012483030716314363    -0.013166300178739133    -0.006356629270047807    16.83522617342417
0.0714042                 0.736989                 0.823402                 -0.0023638792786937774   -0.005198318610565431    -0.0034160221287421436   16.83598973517245
0                         0.807076                 0.732049                 0                        0                        0                        16.83662487248282
0.120516                  0.785661                 0.761876                 -0.006653159604888533    -0.00874068701762113     -0.006212817048453004    16.835358540593152
0.186604                  0.780762                 0.707037                 -0.014137028583060143    -0.011889293642558285    -0.009257878425884904    16.83571293403468
0.141159                  0.770968                 0.879711                 -0.0059639783405270545   -0.005249066913712588    -0.0021143490049752673   16.836246219050402
0                         0.806231                 0.88378                  0                        0                        0                        16.837031991866155
0                         0.875                    1                        0                        0                        0                        16.83671133640974
0                         0.909693                 0.803406                 0                        0                        0                        16.83705659070997
0                         1                        0.75                     0                        0                        0                        16.83587403623893
0                         0.917559                 0.904343                 0                        0                        0                        16.836831834608784
0                         1                        0.875                    0                        0                        0                        16.8362125216064
0.0857933                 0.883013                 0.719044                 -0.0015640498690695443   -0.002022881786238384    -0.002777977820988614    16.83578780307618
0.163415                  0.894627                 0.68908                  -0.0065385213315139875   -0.0028219310326099245   -0.004344970243937538    16.83594289743532
0.106997                  1                        0.691558                 0                        0                        0                        16.834360596352408
0.439507                  0.55369                  0.570161                 0.40362731010727404      0.018584546923212285     0.016870772724350974     16.841532972093013
0.377434                  0.608718                 0.534043                 0.2031480877169502       -0.007693212040929069    -6.706328990124126E-4    16.835583939587632
0.449178                  0.583422                 0.47869                  0.3290783475014001       0.017880271027204794     -0.007207693691279745    16.83508348372959
0.407356                  0.660312                 0.460756                 0.09036209436528335      -0.004153787593983581    0.004060833799120701     16.841671745318347
0.536338                  0.910571                 0.176785                 -0.03875316225622543     -0.006430847817392166    0.0045780850171704785    16.840554503906883
0.636552                  0.792381                 0.191324                 -0.0680609454960042      -0.029917917731426033    0.013626583330533347     16.833806922882417
0.720145                  0.722014                 0.172792                 -0.05591086855266264     -0.020713830340713797    0.008776460097763337     16.811299351402333
0.666654                  0.73913                  0.225674                 -0.038024115415828286    -0.03192767471891953     0.016469601288118783     16.816541609606542
0.937876                  0.757327                 0.0615659                -0.007295859059912694    0.020084400397668983     -0.0061567200440465365   16.891828520653913
0.875752                  0.762794                 0.123132                 -0.050555893560996504    0.032682462712259205     -0.03966664176341423     16.87595835517706
0.933655                  0.694153                 0.165813                 -0.02128391530074836     0.0486716980587448       -0.0826797466429363      16.878550561747012
0.817691                  0.775914                 0.167544                 -0.0703715275989682      0.02613206040404065      -0.03903596309207578     16.845259852142984
0.747393                  0.787661                 0.238798                 -0.06278629444462985     -0.011505549028179528    -0.004798242336114267    16.811108288297202
0.884017                  0.875394                 0.0937068                -0.03012833688636087     0.013570903419426525     -0.012364481066086296    16.88828651688503
1                         1                        0                        0                        0                        0                        16.885869656440203
0.921253                  1                        0.0891655                0                        0                        0                        16.887607686816022
1                         0.903004                 0.0837508                0                        0                        0                        16.87960288808067
1                         0.811586                 0.0942907                0                        0                        0                        16.87954696113492
0.805334                  0.528176                 0.328623                 0.1691801541310975       0.01092549574406801      -0.03869344903713191     16.857507117094936
0.683566                  0.66039                  0.248705                 0.014695096742241166     -0.025361029664038717    0.013099227935873791     16.806824927058262
0.70222                   0.55891                  0.263894                 0.07525802734828413      -0.00914116412286387     -3.706318097110161E-5    16.809199273657537
0.740386                  0.621529                 0.25801                  0.05249175718899149      -0.006898860745536103    -0.002407381013936871    16.794493896920123
0.611027                  0.478016                 0.361243                 0.21933692053638312      -9.632830578081384E-4    -0.013017718067067384    16.83098317467616
0.514943                  0.554923                 0.418551                 0.31558540607040425      0.005802286234584605     -0.00906835765966966     16.837281333250765
0.527252                  0.609112                 0.337102                 0.06467912721052432      -0.00889286241516834     0.00767482072373781      16.840180699971576
0.585628                  0.569916                 0.342769                 0.13427549275058048      -0.0015746133941554575   3.17088014660674E-4      16.83454099079106
0.64776                   0.621093                 0.336454                 0.09964289321038824      -0.011632116529918003    -0.00662513872769249     16.823271236791467
0.564036                  0.370151                 0.702611                 -0.0044451845846929326   0.012321084400673171     -0.015744642155781512    16.831639101942248
0.642168                  0.304616                 0.700279                 0.0018509644619463907    0.0351975159073368       -0.0042347077226509      16.814243493121662
0.657769                  0.415048                 0.829744                 0.016221424540711748     0.028671826949747157     -0.012747317768801726    16.814099617564825
0.594422                  0.389818                 0.79033                  0.003398504042923288     0.027725466932280545     -0.018498506119702444    16.82585872997421
0.665723                  0.375259                 0.780589                 0.014917828856987614     0.028904638906595274     -0.016217526319261006    16.80788710951097
0.702314                  0.527668                 0.361421                 0.21818662764054933      1.1712449119488144E-4    -0.013258971587658108    16.82986229000819
0.749405                  0.469738                 0.400476                 0.2599007865274116       -0.006380355784800964    -0.018715864976382352    16.853549783958062
0.671414                  0.4182                   0.478053                 0.30813612051098926      -0.013311109521427595    -0.003126455409199625    16.832493975375346
0.612293                  0.475079                 0.466173                 0.3487403991358499       -0.004645361174994669    -0.008970317748162933    16.83730941845633
0.723964                  0.374148                 0.605996                 0.1723171701215386       -0.005557186974545272    0.01417406486355959      16.82361817225154
0.537254                  0.620373                 0.464129                 0.23867135499671469      0.009330885921754916     5.231953215900786E-4     16.834097356555684
0.623684                  0.403588                 0.606137                 0.20762556671861798      0.00618447495616629      0.0054876189926825365    16.827854362420805
0.557633                  0.434547                 0.504071                 0.35059218935085873      -0.0010327812002361221   -0.004521027637233953    16.832232567602126
0.66877                   0.422627                 0.546681                 0.3049666865013226       -0.0036714477920732876   0.009176830858392314     16.834690288758004
0.566845                  0.509069                 0.522334                 0.38402966562562546      0.0023957298521180433    -0.0011650649852210295   16.824399855849965
0.539244                  0.460569                 0.587192                 0.32811580986684674      0.0088786423032636       0.01981890511351033      16.832632538509777
0.591083                  0.454435                 0.789565                 0.025661176611685713     0.008702676459051279     -0.011773424736319591    16.82741713835183
0.730535                  0.361322                 0.489933                 0.21677278436306752      -0.013399993511072773    0.004229085077695673     16.82566775532845
0.841676                  0.357128                 0.397607                 0.135026846194062        -0.05820011322468415     -0.039184644179985004    16.881105933886687
0.83138                   0.309535                 0.496936                 0.12016870160426761      -0.0626922743961828      0.0013495817101454402    16.84964131689565
0.777672                  0.341841                 0.551466                 0.15970654364175452      -0.02493196615030612     0.017664297381259075     16.8296263150834
0.796497                  0.411809                 0.439531                 0.2371164026050843       -0.02900425722500362     -0.01608502324963269     16.897441796908158
0.910542                  0.240604                 0.544256                 0.012926439218756457     -0.14539796970645585     0.02311006276520877      16.88452427424453
0.91569                   0.315658                 0.458858                 0.05869749899765954      -0.15200527304401237     -0.02715359372031917     16.971932931710157
1                         0.219267                 0.492249                 0                        0                        0                        16.939141839661033
0.778553                  0.684149                 0.252126                 0.010236095189183874     0.003751188140806777     -0.021254020834815625    16.786626511660593
0.751317                  0.466489                 0.481454                 0.3047054704468839       -0.004044328622318372    -0.006393763718239402    16.88198119471112
0.795803                  0.603962                 0.321294                 0.11096504521040716      0.020777382608362305     -0.026217878066934333    16.822278678497863
0.863627                  0.718947                 0.246264                 -0.024939826270821808    0.07025184539371779      -0.07834993312895147     16.82964740204896
0.870332                  0.545064                 0.294181                 0.09724966799563552      0.025159500606531535     -0.09972291804666286     16.897937249649647
0.848068                  0.654485                 0.324928                 0.06346695095438241      0.06143208105983711      -0.056922086661261834    16.83424468436648
0.839387                  0.587217                 0.390327                 0.17095056786382887      0.03908877408887818      -0.04287204812622453     16.928075425475107
0.924034                  0.634758                 0.265789                 0.004719896974530128     0.0898460187987992       -0.1318878749776901      16.89530597792843
1                         0.615032                 0.206649                 0                        0                        0                        16.897168914531935
1                         0.747491                 0.196514                 0                        0                        0                        16.878087282230762
1                         0.32178                  0.42078                  0                        0                        0                        17.041986232869817
0.920838                  0.394686                 0.430258                 0.07366255669998639      -0.10259600419206108     -0.05507098146830333     17.08905496717655
0.85831                   0.483062                 0.430059                 0.22350125287670308      -0.017829856836034736    -0.05461971988901722     17.044365326642602
0.904145                  0.459579                 0.355591                 0.12565813395792746      -0.04065462988412847     -0.10499182531700924     17.02035215369328
0.946646                  0.535717                 0.319658                 0.029178044706988385     0.02030561500726431      -0.12437032215213091     17.029415269650706
0.891416                  0.560456                 0.368104                 0.1280933745359815       0.048503995737590636     -0.10199615213350506     17.00564105610166
1                         0.510454                 0.267418                 0                        0                        0                        16.98516721661415
1                         0.427081                 0.349153                 0                        0                        0                        17.10555524141919
1                         0.584936                 0.315                    0                        0                        0                        17.024638149116537
0.7                       0.5                      1                        0                        0                        0                        16.058524537939874
0.742954                  0.378472                 0.781986                 0.027682521701836944     0.013861351105951656     0.003148252887138684     16.78614004307156
0.738584                  0.416725                 0.901583                 -0.03379169136794924     0.0262067831636792       0.036683906971521824     16.79737001307572
0.725158                  0.411858                 0.824075                 0.0182005734480771       0.01911020071444115      -7.572093747311346E-4    16.792841051092985
0.710444                  0.385138                 0.692208                 0.09049497689710043      0.005685445916127722     0.008689499421649165     16.803414930596183
0.748165                  0.454919                 0.933012                 -0.04307697716232782     0.11608211745427785      0.08324572278934911      16.766999596025066
0.731405                  0.459782                 0.966506                 0.029419992328213202     0.2538504176599674       0.19587000081629946      16.552858426919197
0.72278                   0.488306                 0.968485                 0.2780706915972529       0.1004648634436034       0.4900199895427127       16.326451974109442
0.738818                  0.488163                 1                        0.20611662810267806      0.17601864895839894      1.6459154405697876       11.770586877283382
