300	2
0.00948384	40026.1	
0.00932431	39597.3	
0.00949035	40025.8	
0.00949018	40025.7	
0.0094775	40025.6	
0.00949002	40025.4	
0.0094811	40025.6	
0.00947063	40025.6	
0.00931292	39597	
0.00948189	40025.7	
0.00946793	40025.6	
0.00946815	40025.6	
0.00946941	40025.4	
0.0093049	39596.8	
0.00931124	39596.9	
0.00929786	39596.6	
0.00929668	39596.6	
0.00946274	40024.9	
0.00928731	39596.5	
0.00945333	40024.7	
0.00927279	39596.3	
0.00928248	39596.5	
0.00928861	39596.4	
0.00928069	39596.6	
0.00927511	39596.4	
0.00944147	40024.9	
0.00945013	40024.9	
0.00927703	39596.2	
0.00928101	39596.7	
0.00928422	39596.5	
0.00926543	39596.1	
0.00925589	39596.3	
0.00926083	39595.9	
0.00942911	40024.6	
0.00926659	39596.3	
0.00925888	39595.8	
0.00942172	40024.5	
0.00925866	39595.8	
0.00941243	40024.1	
0.00926265	39595.9	
0.00941677	40024	
0.00925803	39595.7	
0.00923752	39595.6	
0.00924511	39595.7	
0.00924253	39595.6	
0.00939888	40023.9	
0.00941087	40023.9	
0.00923921	39595.5	
0.00923359	39595.3	
0.00939188	40024.1	
0.00937781	40023.6	
0.00938414	40023.9	
0.00922961	39595.3	
0.00923407	39595.3	
0.009392	40023.4	
0.00922356	39595.2	
0.00921994	39595.2	
0.00921563	39595.2	
0.00922389	39595.3	
0.00920748	39594.6	
0.00920587	39594.8	
0.00920824	39594.7	
0.00937657	40023.7	
0.00936781	40023	
0.00919682	39594.8	
0.00921087	39594.7	
0.00918357	39594.2	
0.00920862	39594.7	
0.00917262	39594.3	
0.00920485	39594.8	
0.00918921	39594	
0.00918126	39594.3	
0.00935095	40022.8	
0.00934477	40023	
0.00918387	39594.4	
0.00916651	39594	
0.00918158	39594.3	
0.00918076	39594.2	
0.00933647	40022.7	
0.00916918	39594.3	
0.00917175	39594.2	
0.00918629	39593.8	
0.00917304	39594.2	
0.00917405	39594.1	
0.00916525	39594	
0.00916168	39593.5	
0.009164	39593.8	
0.00932275	40022.2	
0.00915346	39593.6	
0.00913516	39593.6	
0.00915776	39593.7	
0.00913836	39593.5	
0.009135	39593.5	
0.00914056	39593.4	
0.00913399	39593.4	
0.00916763	39594	
0.00913825	39593.4	
0.00912468	39593.1	
0.00913416	39593.4	
0.00912804	39593.2	
0.00913287	39593.4	
0.00911868	39592.9	
0.00912188	39593.5	
0.00929754	40021.5	
0.00912956	39593.3	
0.00913383	39593.3	
0.00912545	39593.1	
0.00912031	39593.2	
0.00912517	39592.6	
0.0091214	39592.5	
0.00912146	39592.8	
0.00927586	40021	
0.0091151	39592.9	
0.00910645	39592.9	
0.00910977	39592.6	
0.0090946	39592.5	
0.00928702	40021.1	
0.00928522	40020.8	
0.00925732	40021	
0.00909446	39592.4	
0.00910298	39592.3	
0.00908684	39592.5	
0.0092568	40020.7	
0.00923946	40021	
0.00908871	39592.3	
0.0090854	39592.2	
0.00908333	39592.2	
0.00908563	39591.8	
0.00908317	39591.7	
0.00907665	39592	
0.00924095	40020.2	
0.00907163	39591.8	
0.00923394	40020	
0.00907175	39591.5	
0.00923465	40020.3	
0.00906124	39591.9	
0.00908011	39591.4	
0.00905914	39591.9	
0.00922445	40020.1	
0.00906918	39591.8	
0.00907635	39591.4	
0.00905973	39591.7	
0.00905896	39591.8	
0.00906157	39591	
0.00921738	40019.8	
0.00922338	40019.9	
