300	2
0.00836371	143.326	
0.00836624	143.666	
0.00835837	143.285	
0.00825795	139.638	
0.0083227	141.223	
0.00832904	141.481	
0.00835946	143.048	
0.00837106	143.801	
0.00833333	141.663	
0.00836595	143.514	
0.00834131	142.232	
0.00830494	140.739	
0.00832923	141.638	
0.00835023	142.848	
0.00836093	143.761	
0.00834695	142.618	
0.00829408	140.561	
0.00835061	143.352	
0.00834214	141.888	
0.00834956	143.149	
0.00831977	141.203	
0.00835379	142.912	
0.0083699	144.259	
0.00835862	143.306	
0.00834902	142.615	
0.00835467	143.278	
0.00829362	140.827	
0.00833272	141.495	
0.00838172	144.725	
0.00835474	143.158	
0.00834462	142.622	
0.00836865	143.852	
0.00831515	141.015	
0.00830426	140.826	
