1000	2
0.010961	36366.2	
0.0109362	36366.1	
0.0109003	36363.9	
0.010896	36364.7	
0.0109059	36364.9	
0.0108785	36364.7	
0.0109909	36366	
0.010883	36365.6	
0.010864	36364.9	
0.0108585	36364.6	
0.010865	36364.5	
0.0109891	36365.9	
0.0108973	36365.1	
0.0108761	36364.9	
0.0108722	36364.8	
0.0109602	36366	
0.0109867	36366.2	
0.0108548	36364.6	
0.0109812	36366.6	
0.0108961	36364.4	
0.010944	36366.6	
0.0108659	36364.5	
0.010868	36364.4	
0.0108697	36364.6	
0.0108546	36364.5	
0.0108495	36364.1	
0.0108757	36364.3	
0.0108695	36364.4	
0.0108529	36364.4	
0.0108834	36364.7	
0.0108746	36364.8	
0.0108684	36364.5	
0.0109975	36364.6	
0.0108654	36364	
0.010958	36366	
0.0110138	36365.7	
0.0108662	36364.2	
0.0109717	36365.8	
0.0109732	36365.5	
0.0109557	36365.3	
0.0108846	36364.1	
0.010976	36366.1	
0.0109522	36365.5	
0.0109002	36363.8	
0.0108615	36364.4	
0.0110015	36365.2	
0.0108448	36363.7	
0.0109588	36365	
0.0108669	36364.2	
0.0108548	36363.6	
0.0109029	36364	
0.0109406	36365.6	
0.0108498	36363.9	
0.0108674	36364.1	
0.0108596	36363.7	
0.0108671	36363.8	
0.0108595	36364.7	
0.0109015	36364.1	
0.0109533	36365.5	
0.0108504	36363.6	
0.0108632	36364	
0.0108967	36363.9	
0.010952	36365.4	
0.010896	36362.8	
0.0108737	36364.2	
0.0108788	36364.5	
0.0108348	36363.5	
0.0109894	36364.4	
0.0109664	36365.3	
0.0108861	36363.9	
0.0109817	36365	
0.0108907	36364.1	
0.0109204	36364.8	
0.0108667	36363.8	
0.0109767	36365.1	
0.0109796	36365.3	
0.0108738	36363	
0.0108668	36363.5	
0.0109912	36365.1	
0.0108863	36363.7	
0.0108466	36363.2	
0.0108855	36363.8	
0.0108619	36363.2	
0.0109616	36364.2	
0.0109517	36364.4	
0.0108525	36363.2	
0.0108559	36362.3	
0.010877	36363.7	
0.0109381	36364.5	
0.0108892	36363	
0.0108701	36363.7	
0.010896	36363.5	
0.0109431	36364.8	
0.0108487	36363.3	
0.0108577	36363	
0.010859	36363.2	
0.0109478	36364.6	
0.0110147	36364.3	
0.0108579	36363.1	
0.0109473	36365	
0.010939	36364.8	
0.0108635	36363.2	
0.0109353	36364.1	
0.0108608	36363.1	
0.0109875	36364.6	
0.0108715	36363	
0.0109965	36364.2	
0.0108662	36362.9	
0.0109495	36364	
0.0109457	36364.5	
0.0108777	36362.5	
0.0108419	36362.8	
0.0108663	36362.8	
0.0109931	36363.6	
0.0109484	36364	
0.0108622	36363.1	
0.0109645	36364.7	
0.0109329	36364.4	
0.0109984	36363.9	
0.0108687	36361.8	
0.0109918	36364.5	
0.0109372	36364.1	
0.0108385	36362.5	
0.0108836	36362.8	
0.0109913	36363.7	
0.0109518	36364.6	
0.0108598	36362.6	
0.0109353	36363.4	
0.0108596	36362.6	
0.0109986	36363.4	
0.0109518	36364.5	
0.010965	36363.8	
0.0109464	36363.9	
0.0109642	36363.3	
0.0109592	36363.3	
0.0108581	36362.5	
0.0108918	36363.1	
0.0109454	36364	
0.0108729	36362.4	
0.0108716	36362.8	
0.0109474	36364.3	
0.0109676	36364.7	
0.0109829	36364.2	
0.0109706	36364.4	
0.0109466	36364.2	
0.0109328	36363.8	
0.0109446	36363.5	
0.0109637	36364	
0.010977	36364.2	
0.0109487	36363.9	
0.0109784	36364.1	
0.0108633	36362.7	
0.0108712	36362.1	
0.01086	36362.5	
0.0108704	36362.1	
0.0108464	36361.7	
0.0109862	36364	
0.0108717	36362.6	
0.0109435	36363.9	
0.0110031	36362.9	
0.0109506	36363.8	
0.0108598	36362.5	
0.0109814	36365.2	
0.0108499	36362	
0.0109036	36364.2	
0.0108829	36362.8	
0.010866	36363.3	
0.0109525	36364.3	
0.01095	36364.1	
0.0109416	36363.4	
0.0109812	36364.2	
0.0109601	36363.8	
0.0108874	36362.6	
0.0108513	36363.1	
0.0108502	36362.5	
0.0110032	36364.2	
0.0109806	36364.5	
0.0109447	36363.7	
0.0109374	36363.6	
0.0108887	36363	
0.0109806	36363.5	
0.0108665	36362.8	
0.010871	36362.5	
0.0108523	36362.8	
0.0108499	36362.9	
0.0109386	36363.8	
0.0109912	36364	
0.0108619	36362.5	
0.0108584	36362.9	
0.0109392	36364.1	
0.0109785	36363.9	
0.0109996	36363.1	
0.0109364	36363.8	
0.0109443	36363.6	
0.0109714	36363.2	
0.0109421	36363.9	
0.0109925	36363.1	
0.0108966	36362.5	
0.010985	36363.4	
0.0109318	36363.5	
0.0109415	36363.8	
0.0108673	36362.5	
0.0108508	36362.5	
0.0109567	36363.4	
0.0109335	36363.7	
0.0109458	36364.5	
0.010949	36363.7	
0.0109414	36363.2	
0.0109362	36363.4	
0.0109603	36363.7	
0.0109334	36364.1	
0.0109417	36363.7	
0.0108764	36362.2	
0.0108935	36362.2	
0.0109578	36364	
0.0108514	36362.1	
0.0109953	36363.9	
0.0109744	36364.9	
0.0108845	36363.4	
0.0108865	36363.9	
0.0109787	36364.3	
0.010956	36364.4	
0.0109764	36364.6	
0.0109811	36364	
0.0109824	36364.3	
0.0108947	36363.3	
0.0109998	36365.4	
0.0108648	36363.1	
0.0108713	36362.7	
0.0109689	36363.9	
0.0109475	36364	
0.010933	36364.8	
0.0109784	36364	
0.010855	36362.5	
0.0109578	36363.9	
0.010944	36363.9	
0.0109958	36363.5	
0.010981	36364.1	
0.010876	36362.3	
0.010963	36363.5	
0.0110047	36363.9	
0.010857	36362.7	
0.0108709	36362.2	
0.0109614	36363.7	
0.0109466	36365.1	
0.0109435	36364	
0.0108581	36362	
0.0109567	36363.6	
0.0108632	36362.3	
0.0109847	36364.3	
0.0109642	36364.2	
0.0109676	36363.6	
0.0109481	36364.3	
0.0109746	36363.9	
0.0109565	36364.1	
0.0109471	36364.2	
0.0108757	36362.1	
0.010959	36364.2	
0.0109574	36363.9	
0.0108595	36363	
0.010972	36364.8	
0.0109389	36364.1	
0.0109386	36364.2	
0.0108575	36362.5	
0.0109677	36363.3	
0.0108762	36362	
0.0108692	36362.2	
0.0109631	36364	
0.0109506	36363.9	
0.0109741	36364	
0.0108476	36361.9	
0.0109378	36363.8	
0.0108481	36362.1	
0.0108626	36362.5	
0.0109943	36364.1	
0.010984	36364.2	
0.0108581	36362.9	
0.0109761	36364.1	
0.0109889	36364.1	
0.0109602	36363.8	
0.0109449	36364.1	
0.0109932	36363.8	
0.0109624	36364	
0.0110006	36363.7	
0.010871	36362.6	
0.0109497	36363.9	
0.0109431	36363.7	
0.0109517	36363.7	
0.0109682	36363.2	
0.0109487	36363.9	
0.0109622	36364.5	
0.0109482	36363.9	
0.0108596	36362.8	
0.0108564	36362.4	
0.0109491	36364	
0.0109531	36364	
0.0108606	36362.8	
0.0109591	36364	
0.0109391	36363.9	
0.0108665	36363	
0.0108805	36362.4	
0.0110065	36362.9	
0.0108855	36362	
0.0108837	36362.7	
0.0109504	36364.7	
0.0109486	36364.2	
0.0109875	36364.5	
0.0109087	36362.4	
0.0108623	36362.9	
0.010956	36364.2	
0.0108658	36362.7	
0.0109421	36364.4	
0.0109823	36364.5	
0.0109897	36364.5	
0.0109404	36364.1	
0.0109817	36364.2	
0.0109595	36364.4	
0.0109721	36364.3	
0.0108478	36362.6	
0.0108944	36363	
0.0108683	36362.6	
0.0109942	36364.5	
0.0110144	36363.4	
0.0109485	36364.4	
0.010936	36363.9	
0.0109603	36364.9	
0.0108745	36363.3	
0.0108634	36363.2	
0.0108873	36362.8	
0.0109899	36363.6	
0.0109545	36364.5	
0.0109932	36364.1	
0.0109455	36363.9	
0.0109643	36364.3	
0.0108601	36363.1	
0.0109877	36364.3	
0.0108761	36362.9	
0.0109933	36363.3	
0.0109444	36363.9	
0.0109598	36364.7	
0.0109795	36365	
0.01096	36364.6	
0.0108663	36363.1	
0.0109968	36364.6	
0.0109803	36364.8	
0.010962	36364.5	
0.0109501	36364.2	
0.0109551	36364.5	
0.0109581	36364.8	
0.0108999	36363.3	
0.010968	36364.1	
0.0109494	36364	
0.0110037	36364.1	
0.0109021	36363.1	
0.01096	36364.4	
0.010961	36364.1	
0.0109936	36365	
0.0108781	36363.3	
0.0108956	36363.6	
0.0109867	36365.6	
0.0109505	36365	
0.0109748	36364.8	
0.0109154	36363.6	
0.0109575	36365.3	
0.0109587	36364.8	
0.010911	36363.6	
0.0109486	36364.4	
0.0108759	36364.2	
0.0110009	36364.1	
0.0108906	36362.8	
0.0108675	36363.4	
0.0110123	36364.1	
0.0109522	36364.1	
0.0109498	36364.3	
0.010996	36364.1	
0.0109755	36363.9	
0.0109608	36364.7	
0.0109612	36363.9	
0.0108713	36363.9	
0.0109527	36363.9	
0.0109686	36364.3	
0.0109579	36364.5	
0.010993	36364.6	
0.010953	36364.8	
0.0109511	36364.5	
0.0109649	36364.5	
0.010957	36365.1	
0.0108877	36363	
0.0109578	36364.9	
0.0110012	36365.2	
0.0108803	36363.6	
0.0110113	36364.1	
0.010903	36363.7	
0.0109434	36364.7	
0.0109537	36364.4	
0.0109655	36364.4	
0.0109595	36364.7	
0.0109461	36364.7	
0.0109701	36365.3	
0.0110103	36364.6	
0.0109527	36364.4	
0.0110056	36364.3	
0.0109677	36364.7	
0.0108947	36363.7	
0.0110193	36364.4	
0.0109825	36365.3	
0.0108736	36363.3	
0.0108846	36363.9	
0.0108738	36362.9	
0.0110039	36364.2	
0.0109606	36365	
0.0108965	36363.7	
0.0108593	36363.4	
0.0109507	36365.1	
0.010953	36364.5	
0.0108602	36363.2	
0.0109668	36364.8	
0.0108936	36363.1	
0.0108559	36363.8	
0.0109113	36363.7	
0.0110176	36364.7	
0.0109634	36364.9	
0.0110106	36364.5	
0.0109641	36364.5	
0.0108721	36363.7	
0.0109756	36364.2	
0.0109877	36365.2	
0.010972	36364.6	
0.0110194	36365	
0.0108661	36363	
0.0108548	36363	
0.0109808	36364.5	
0.0108641	36363.7	
0.0110387	36366.5	
0.0109673	36364.8	
0.0110181	36364.3	
0.011015	36364.4	
0.0109676	36365	
0.0108981	36364.2	
0.0110045	36365	
0.0109821	36365.1	
0.010881	36364.2	
0.0109778	36365	
0.0110066	36365.2	
0.0108619	36363.7	
0.0108771	36364.2	
0.0109104	36364.1	
0.0109899	36365.2	
0.0109597	36364.8	
0.0108803	36363.6	
0.0109691	36365.4	
0.0109718	36365	
0.0110221	36365.7	
0.0108979	36363.3	
0.0109643	36364.9	
0.010989	36365.5	
0.010866	36364.2	
0.0108713	36363.8	
0.0108704	36363.3	
0.0110079	36365.1	
0.010871	36363.8	
0.0108676	36363.8	
0.0109878	36365.1	
0.0109652	36364.9	
0.0110112	36364.8	
0.0110004	36365.2	
0.0109055	36363.5	
0.010981	36364.6	
0.0109605	36364.3	
0.0109975	36365.2	
0.0109758	36365.1	
0.0109948	36364.8	
0.0108822	36364.7	
0.0109736	36365.5	
0.0109938	36366.2	
0.0109028	36364.8	
0.0109909	36365.8	
0.0109635	36366.3	
0.0109197	36364.8	
0.011004	36365.4	
0.0109533	36365.6	
0.0109595	36365.8	
0.0109976	36366.2	
0.01089	36364.3	
0.0109723	36365.3	
0.0109895	36365.5	
0.0109186	36364.6	
0.0110071	36365.6	
0.0109046	36364.4	
0.0109906	36366.4	
0.0108904	36364.2	
0.0108985	36364.2	
0.0109757	36365.5	
0.0109688	36365.5	
0.0108708	36364.8	
0.0109486	36365.1	
0.0110234	36364.8	
0.010967	36365.1	
0.0108772	36364.2	
0.010975	36365.4	
0.0109569	36365.7	
0.0109604	36365.2	
0.0109872	36364.9	
0.0110131	36365.6	
0.0108828	36364	
0.0109566	36365.6	
0.0109727	36365.4	
0.0110079	36365.3	
0.0108967	36363.9	
0.0108779	36364.3	
0.0109047	36364.1	
0.0108706	36363.9	
0.0109767	36365.4	
0.0108748	36364.1	
0.0110108	36364.6	
0.0109202	36364.3	
0.0109075	36363.8	
0.0108932	36363.7	
0.0110119	36365.1	
0.010955	36365	
0.0109208	36364.4	
0.0109761	36365.1	
0.0108943	36363.9	
0.0109845	36365.4	
0.010986	36365.7	
0.0109589	36365.4	
0.0108679	36363.9	
0.010953	36365	
0.0109168	36364.3	
0.0108812	36364.5	
0.0109863	36364.7	
0.0108789	36364.3	
0.0109535	36364.7	
0.0108832	36363.9	
0.0109686	36365.6	
0.0109997	36365.1	
0.0110162	36365.2	
0.0108909	36364.9	
0.0108895	36364.2	
0.0109946	36365.8	
0.0109596	36365.2	
0.0108569	36363.4	
0.010907	36363.6	
0.0109643	36364.9	
0.0109994	36364.9	
0.0109811	36365.7	
0.0109706	36365.1	
0.0109244	36364.2	
0.0110152	36365.2	
0.0109934	36365.2	
0.0109705	36365.1	
0.0109177	36364.5	
0.010972	36365	
0.0110244	36365	
0.0109167	36364.3	
0.0108884	36364.3	
0.0109684	36364.8	
0.0109938	36365.5	
0.0109865	36365	
0.0109714	36365.5	
0.010865	36363.8	
0.0108694	36364.1	
0.0109882	36365.6	
0.0108734	36364.4	
0.010984	36365.5	
0.0109738	36365.4	
0.0109823	36364.9	
0.0109701	36365.5	
0.011	36365.5	
0.0110092	36365.1	
0.0109875	36364.4	
0.0108938	36363.8	
0.0110046	36365.2	
0.0109605	36365	
0.0108707	36363.7	
0.0108509	36363.8	
0.0109855	36365	
0.01088	36364	
0.0109201	36364.3	
0.0109653	36365.6	
0.0109937	36365.8	
0.0109696	36365.1	
0.0109736	36365	
0.0109656	36364.5	
0.010907	36364.4	
0.0110017	36365.3	
0.0109998	36365.3	
0.0109753	36364.7	
0.0110093	36365	
0.0110065	36365.5	
0.0109721	36364.9	
0.0109918	36365.5	
0.0109843	36365	
0.0110154	36365.6	
0.0110249	36367.2	
0.0110102	36365	
0.0109177	36364.1	
0.0110017	36365.7	
0.0109689	36365.1	
0.0109884	36364.9	
0.0109904	36365.7	
0.0109066	36364	
0.0110232	36364.6	
0.0109702	36365	
0.0109138	36364.3	
0.0110156	36364.5	
0.0110089	36364.8	
0.0109584	36365.2	
0.0109128	36364.5	
0.0108728	36363.8	
0.0109742	36365.9	
0.0109658	36365.3	
0.0109017	36364.2	
0.0109738	36365.3	
0.0109655	36365.8	
0.0109041	36364.2	
0.0110048	36365.4	
0.0110188	36365.6	
0.0109646	36365.4	
0.0108724	36364	
0.0109028	36364.2	
0.0109738	36365.4	
0.0108921	36363.7	
0.0109041	36364	
0.0109964	36365.7	
0.0109155	36364.3	
0.0110047	36365.2	
0.0109915	36365.4	
0.0109095	36364.2	
0.0110147	36365.4	
0.0109661	36365.1	
0.0108813	36364	
0.010963	36365.1	
0.0109753	36365.9	
0.0110109	36365.1	
0.0110168	36364.6	
0.0108755	36363.7	
0.0108974	36364.6	
0.0109049	36364.1	
0.0109658	36364.7	
0.0108772	36363.4	
0.0109958	36365.7	
0.0109615	36364.9	
0.0108743	36363.9	
0.0109578	36365.6	
0.0110237	36364.9	
0.0110107	36365	
0.0108986	36364.1	
0.0110121	36365.2	
0.0110162	36365.2	
0.010996	36365.8	
0.0109754	36365.6	
0.0109937	36365	
0.0108803	36364.2	
0.0108982	36364.2	
0.010968	36365.3	
0.0109627	36365.2	
0.0109706	36365.4	
0.0109623	36364.9	
0.0110057	36365.4	
0.0110132	36365.2	
0.010906	36364.3	
0.0109641	36366	
0.0110048	36365.7	
0.010989	36365.2	
0.0109864	36365	
0.0109698	36365.5	
0.0110002	36365.2	
0.0109659	36365.5	
0.0110128	36365.7	
0.0109503	36365	
0.0109693	36365.7	
0.011012	36365.3	
0.0110132	36364.9	
0.0108847	36364.5	
0.0109657	36364.7	
0.0109652	36365.4	
0.0109709	36365.4	
0.0108772	36364.1	
0.0109792	36365.1	
0.0109153	36364.6	
0.0109603	36365.3	
0.0109064	36364.4	
0.0108812	36364.3	
0.0109886	36365.2	
0.0109417	36365.2	
0.0108877	36364	
0.0109068	36364.1	
0.0108796	36364.3	
0.0110007	36365.5	
0.0110073	36365.2	
0.0109771	36365.3	
0.0108787	36364.2	
0.0109736	36365.1	
0.0109893	36365.2	
0.0109639	36365	
0.0109655	36365.5	
0.0109834	36365	
0.0110199	36364.6	
0.0110128	36364.9	
0.010894	36363.1	
0.0108956	36364.1	
0.0109717	36365.4	
0.0110063	36365.2	
0.0109082	36364	
0.0109722	36365.3	
0.0110194	36364.9	
0.0109724	36365.4	
0.0109694	36365	
0.0110138	36365.2	
0.0109723	36365.4	
0.0110165	36365.2	
0.0108768	36364.5	
0.0109781	36365.2	
0.0108714	36364.2	
0.0110007	36366.5	
0.01091	36364.4	
0.0108982	36364	
0.0109134	36363.9	
0.0109653	36365.6	
0.0109974	36365	
0.0109745	36364.8	
0.0109857	36364.9	
0.0109945	36364.9	
0.0109679	36365.9	
0.0109615	36365.6	
0.0110085	36364.7	
0.0108984	36364.3	
0.0109674	36365.1	
0.0109601	36365	
0.0109808	36364.7	
0.0110054	36365.7	
0.010913	36363.8	
0.011006	36365.5	
0.0109016	36364	
0.0109719	36365.1	
0.0110143	36365.2	
0.0108742	36363.9	
0.0109686	36365.3	
0.0109083	36364.1	
0.010953	36365.2	
0.0109812	36365.2	
0.0109817	36365.4	
0.0109059	36364.6	
0.0109716	36364.7	
0.0110279	36367.1	
0.0109637	36365.9	
0.0109106	36364.4	
0.0110087	36366	
0.0109686	36365.3	
0.0109649	36365.6	
0.0108823	36364.2	
0.0108856	36364.4	
0.0109261	36364.2	
0.0109745	36365.7	
0.0110253	36365.1	
0.0109824	36365.2	
0.0109682	36365.1	
0.0110183	36365.6	
0.0109782	36365.2	
0.0109632	36365.5	
0.0110147	36365.3	
0.0110481	36367.4	
0.0109177	36364.5	
0.010965	36365.1	
0.0108899	36364.2	
0.0109562	36365.5	
0.0109689	36365.5	
0.0109683	36364.5	
0.0109222	36364.5	
0.0108868	36365	
0.0110129	36365.2	
0.0109916	36366	
0.0109735	36365.7	
0.0109708	36365.6	
0.0109654	36365.3	
0.0110171	36366.1	
0.0109717	36365.7	
0.0109651	36365.9	
0.0109748	36365.3	
0.0109778	36365.9	
0.0110073	36365.5	
0.0108891	36364.5	
0.0109871	36366.5	
0.0109732	36365.5	
0.0110141	36365.1	
0.0108873	36364.4	
0.011005	36365.6	
0.010909	36364.3	
0.0110185	36365.4	
0.011013	36365.4	
0.0109725	36365.3	
0.0108847	36364.6	
0.0108904	36363.9	
0.0108964	36364.5	
0.0110214	36365.3	
0.0109076	36364.6	
0.0110116	36365.3	
0.0109653	36365.5	
0.0110314	36364.8	
0.0109727	36365.2	
0.0110171	36365.2	
0.0108935	36364.5	
0.0109882	36365.6	
0.0109644	36365.7	
0.0108962	36363.9	
0.0109066	36364.4	
