300	2
0.00748481	136.392	
0.00748473	136.428	
0.00748705	136.596	
0.0075003	136.246	
0.00750027	136.037	
0.0074959	135.752	
0.00749482	135.694	
0.00750043	136.112	
0.00749687	135.695	
0.00749735	135.745	
0.00749767	135.849	
0.00750028	135.979	
0.00750054	135.903	
0.00750332	136.613	
0.00748049	135.91	
0.00750235	136.499	
0.00748934	135.294	
0.00749787	136.004	
0.0074963	135.595	
0.00749871	136.289	
0.00749689	135.753	
0.00748585	136.424	
0.00749762	135.86	
0.00749827	135.906	
0.00749577	135.831	
0.00750006	136.375	
0.00749348	135.531	
0.0075009	136.086	
0.00749927	135.92	
0.00748403	136.344	
0.00749615	135.631	
0.00749738	135.759	
0.00748128	135.984	
0.00749702	136.092	
