300	2
0.00744959	160.461	
0.00744616	161.439	
0.00746143	160.437	
0.00744255	159.01	
0.00751177	163.683	
0.00738406	157.398	
0.00744166	160.345	
0.00750715	163.774	
0.00750063	163.091	
0.00744815	168.384	
0.00748907	172.845	
0.00746306	170.93	
0.00747345	160.952	
0.00749694	162.66	
0.00745584	160.396	
0.00746613	160.953	
0.00747565	160.112	
0.00743237	158.265	
0.00742943	158.663	
0.00748064	161.61	
0.00745826	160.118	
0.00749878	162.859	
0.0074898	171.153	
0.00747971	161.524	
0.00746028	159.234	
0.00744204	159.772	
0.00751051	165.783	
0.00779867	153.223	
0.00742315	158.409	
0.00747111	160.944	
0.00749568	163.694	
0.00747873	161.153	
0.00749153	170.23	
0.00745055	159.621	
0.00749835	162.416	
0.00747051	160.613	
0.007509	162.426	
0.00748253	161.177	
0.00740799	157.688	
0.00744304	157.235	
0.00747493	159.699	
0.00744346	159.023	
0.00747165	160.637	
0.00747281	167.98	
0.00745955	159.825	
0.00746884	158.641	
0.00749382	161.279	
0.00744163	158.597	
0.00745517	167.628	
0.00747043	160.496	
0.00747221	160.248	
0.00745394	159.438	
0.00747163	160.341	
0.00748861	160.473	
0.00744797	158.828	
0.00745884	158.344	
0.00749357	163.841	
0.00747365	159.917	
0.00745883	159.689	
0.00745283	158.521	
0.00750803	161.017	
0.00747819	168.861	
0.00750269	161.245	
0.00743861	158.288	
0.00743824	158.192	
0.00748988	160.886	
0.00746403	158.823	
0.00746646	158.654	
0.00744374	157.489	
0.00745853	159.053	
0.00748662	160.649	
0.00743391	157.436	
0.00746987	159.629	
0.00750973	161.815	
0.00744306	158.127	
0.00738803	152.681	
0.00745607	158.188	
0.00748569	160.223	
0.00752587	161.685	
0.0074434	157.269	
0.00745536	158.754	
0.00745091	158.959	
0.00750146	163.755	
0.00744736	158.541	
0.00747568	169.462	
0.00748274	159.839	
0.00743787	158.601	
0.00746798	159.787	
0.00746573	158.868	
0.00749488	160.729	
0.0074096	156.71	
0.00744596	158.016	
0.00744796	158.447	
0.00746245	158.683	
0.00746597	157.81	
0.00744418	157.958	
0.00744957	158.751	
0.00748692	159.5	
0.00743847	157.853	
0.00745001	158.45	
0.00745656	158.734	
0.0074753	159.18	
0.00747079	167.701	
0.00748695	160.024	
0.00750594	161.534	
0.00743363	156.034	
0.00745189	158.014	
0.00744793	157.614	
0.00746956	158.998	
0.0074719	158.989	
0.00745169	158.431	
0.00743143	157.162	
0.00743216	157.214	
0.00744471	157.652	
0.00743099	157.043	
0.00747528	159.168	
0.00753605	161.727	
0.00748954	160.19	
0.00747731	158.84	
0.00746949	158.922	
0.00747917	159.562	
0.00746001	158.477	
0.00747935	158.488	
0.00752189	160.594	
0.00743959	156.905	
0.00744615	158.139	
0.00747723	159.233	
