300	2
0.00781421	5736.04	
0.0078142	5736.04	
0.00781422	5736.04	
0.00781423	5736.04	
0.00781422	5736.04	
0.00781422	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781421	5736.04	
0.00781423	5736.04	
0.00781423	5736.04	
