500	2
0.0109672	36368.1	
0.0109979	36367.6	
0.0109999	36367.9	
0.0109993	36368.5	
0.0109894	36367.8	
0.0109734	36367.9	
0.0109717	36368	
0.0108836	36367.6	
0.0109904	36367.7	
0.0109302	36366.6	
0.0109809	36367.8	
0.0109185	36366.8	
0.0109858	36368.4	
0.0110339	36367.8	
0.0109899	36368	
0.01098	36367.7	
0.0109801	36368	
0.010968	36368.3	
0.010971	36368	
0.0110169	36368.1	
0.0109667	36367.7	
0.0109689	36368.7	
0.0109889	36367.7	
0.0109698	36367.8	
0.0109715	36368.1	
0.0108961	36367	
0.0109943	36368.5	
0.0109277	36367	
0.0108838	36366.8	
0.0108947	36367.4	
0.0108789	36366.3	
0.0110203	36368.1	
0.0110224	36367.7	
0.0109814	36368	
0.0109225	36367	
0.0109785	36367.7	
0.0109713	36368.6	
0.0110068	36367.6	
0.0110028	36368.4	
0.010963	36367.7	
0.0108818	36366.9	
0.010968	36367.7	
0.0109645	36368	
